+----------------------------------------+
|                Summary                 |
+-----------------------------+----------+
| Metric                      | Value    |
+-----------------------------+----------+
| Exchange                    | binance  |
| Market type                 | futures  |
| Symbol                      | DOTUSDT  |
| No. days                    | 781.708  |
| Starting balance            | 1000.0   |
|                             |          |
| Long                        | True     |
| ADG realized per exposure   | 0.142%   |
| Final balance               | 2745.69  |
| Final equity                | 1469.5   |
| Net PNL + fees              | 1745.69  |
| Total gain                  | 176.9%   |
| Average daily gain          | 0.0836%  |
| DG mean std ratio           | 0.03196  |
| Price action distance mean  | 0.166538 |
| Price action distance std   | 0.279172 |
| Price action distance max   | 1.1151   |
| Closest bankruptcy          | 100.0%   |
| Lowest equity/balance ratio | 0.5206   |
| Equity/balance ratio std    | 0.1467   |
| No. fills                   | 5260     |
| No. entries                 | 3253     |
| No. closes                  | 2007     |
| No. initial entries         | 1741     |
| No. reentries               | 1512     |
| No. unstuck entries         | 0        |
| No. unstuck closes          | 0        |
| No. normal closes           | 2007     |
| Average n fills per day     | 6.73     |
| Mean hours stuck            | 6.57358  |
| Max hours stuck             | 3757.25  |
| PNL sum                     | 1769.0   |
| Profit sum                  | 1769.0   |
| Loss sum                    | 0.0      |
| Fee sum                     | -23.55   |
| Biggest pos size            | 231.6    |
| Biggest pos cost            | 2497.0   |
| Volume quote                | 235530.0 |
|                             |          |
| Short                       | True     |
| ADG realized per exposure   | 0.0278%  |
| Final balance               | 1019.94  |
| Final equity                | 1019.91  |
| Net PNL + fees              | 19.9431  |
| Total gain                  | 2.065%   |
| Average daily gain          | 0.0526%  |
| DG mean std ratio           | 0.01641  |
| Price action distance mean  | 0.480701 |
| Price action distance std   | 0.316848 |
| Price action distance max   | 0.873791 |
| Closest bankruptcy          | 51.54%   |
| Lowest equity/balance ratio | 0.3728   |
| Equity/balance ratio std    | 0.1598   |
| No. fills                   | 4290     |
| No. entries                 | 3444     |
| No. closes                  | 846      |
| No. initial entries         | 838      |
| No. reentries               | 2606     |
| No. unstuck entries         | 0        |
| No. unstuck closes          | 0        |
| No. normal closes           | 846      |
| Average n fills per day     | 5.49     |
| Mean hours stuck            | 7.07428  |
| Max hours stuck             | 12694.4  |
| PNL sum                     | 20.65    |
| Profit sum                  | 20.65    |
| Loss sum                    | 0.0      |
| Fee sum                     | -0.7038  |
| Biggest pos size            | 13.2     |
| Biggest pos cost            | 91.69    |
| Volume quote                | 7038.24  |
+-----------------------------+----------+
