+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | DOGEUSDT  |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.292%    |
| Final balance               | 4513.56   |
| Final equity                | 4505.22   |
| Net PNL + fees              | 3513.56   |
| Total gain                  | 366.6%    |
| Average daily gain          | 0.276%    |
| DG mean std ratio           | 0.182     |
| Price action distance mean  | 0.0145671 |
| Price action distance std   | 0.0201398 |
| Price action distance max   | 0.889104  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.5722    |
| Equity/balance ratio std    | 0.01197   |
| No. fills                   | 34053     |
| No. entries                 | 19799     |
| No. closes                  | 14254     |
| No. initial entries         | 13946     |
| No. reentries               | 5853      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 14254     |
| Average n fills per day     | 60.0      |
| Mean hours stuck            | 0.405207  |
| Max hours stuck             | 194.133   |
| PNL sum                     | 3666.0    |
| Profit sum                  | 3666.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -152.3    |
| Biggest pos size            | 69187.0   |
| Biggest pos cost            | 3674.0    |
| Volume quote                | 1522990.0 |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | -1.16%    |
| Final balance               | 548.654   |
| Final equity                | 548.634   |
| Net PNL + fees              | -451.346  |
| Total gain                  | -44.92%   |
| Average daily gain          | -0.0812%  |
| DG mean std ratio           | -0.03764  |
| Price action distance mean  | 0.0735134 |
| Price action distance std   | 0.15654   |
| Price action distance max   | 0.882515  |
| Closest bankruptcy          | 41.03%    |
| Lowest equity/balance ratio | 0.3173    |
| Equity/balance ratio std    | 0.04136   |
| No. fills                   | 22571     |
| No. entries                 | 17440     |
| No. closes                  | 5131      |
| No. initial entries         | 3625      |
| No. reentries               | 13728     |
| No. unstuck entries         | 87        |
| No. unstuck closes          | 1225      |
| No. normal closes           | 3906      |
| Average n fills per day     | 39.7      |
| Mean hours stuck            | 0.757627  |
| Max hours stuck             | 204.05    |
| PNL sum                     | -449.2    |
| Profit sum                  | 60.15     |
| Loss sum                    | -509.3    |
| Fee sum                     | -2.194    |
| Biggest pos size            | 9440.0    |
| Biggest pos cost            | 91.75     |
| Volume quote                | 21943.1   |
+-----------------------------+-----------+
