+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | UNIUSDT   |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.184%    |
| Final balance               | 1684.47   |
| Final equity                | 1678.97   |
| Net PNL + fees              | 684.475   |
| Total gain                  | 72.75%    |
| Average daily gain          | 0.0993%   |
| DG mean std ratio           | 0.07842   |
| Price action distance mean  | 0.0399624 |
| Price action distance std   | 0.057933  |
| Price action distance max   | 0.777898  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.7817    |
| Equity/balance ratio std    | 0.02114   |
| No. fills                   | 26803     |
| No. entries                 | 15977     |
| No. closes                  | 10826     |
| No. initial entries         | 9399      |
| No. reentries               | 6419      |
| No. unstuck entries         | 159       |
| No. unstuck closes          | 1143      |
| No. normal closes           | 9683      |
| Average n fills per day     | 47.2      |
| Mean hours stuck            | 0.513774  |
| Max hours stuck             | 426.883   |
| PNL sum                     | 727.5     |
| Profit sum                  | 1056.0    |
| Loss sum                    | -328.7    |
| Fee sum                     | -42.99    |
| Biggest pos size            | 185.0     |
| Biggest pos cost            | 829.7     |
| Volume quote                | 429898.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | -4.81%    |
| Final balance               | 0.001     |
| Final equity                | 0.001     |
| Net PNL + fees              | -921.623  |
| Total gain                  | -92.04%   |
| Average daily gain          | -0.807%   |
| DG mean std ratio           | -0.0522   |
| Price action distance mean  | 0.283524  |
| Price action distance std   | 0.220635  |
| Price action distance max   | 0.645274  |
| Closest bankruptcy          | 5.484%    |
| Lowest equity/balance ratio | 0.08845   |
| Equity/balance ratio std    | 0.09784   |
| No. fills                   | 1456      |
| No. entries                 | 978       |
| No. closes                  | 477       |
| No. initial entries         | 417       |
| No. reentries               | 559       |
| No. unstuck entries         | 2         |
| No. unstuck closes          | 21        |
| No. normal closes           | 456       |
| Average n fills per day     | 2.56      |
| Mean hours stuck            | 9.72323   |
| Max hours stuck             | 12418.3   |
| PNL sum                     | -920.4    |
| Profit sum                  | 26.65     |
| Loss sum                    | -947.0    |
| Fee sum                     | -1.259    |
| Biggest pos size            | 61.2      |
| Biggest pos cost            | 513.7     |
| Volume quote                | 12086.3   |
+-----------------------------+-----------+
