+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | binance   |
| Market type                 | futures   |
| Symbol                      | LTCUSDT   |
| No. days                    | 925.66    |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | -0.0429%  |
| Final balance               | 819.871   |
| Final equity                | 819.234   |
| Net PNL + fees              | -180.129  |
| Total gain                  | -15.81%   |
| Average daily gain          | -0.0122%  |
| DG mean std ratio           | -0.00915  |
| Price action distance mean  | 0.0440623 |
| Price action distance std   | 0.0843649 |
| Price action distance max   | 1.54584   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.699     |
| Equity/balance ratio std    | 0.02895   |
| No. fills                   | 12417     |
| No. entries                 | 6508      |
| No. closes                  | 5909      |
| No. initial entries         | 5403      |
| No. reentries               | 1069      |
| No. unstuck entries         | 36        |
| No. unstuck closes          | 141       |
| No. normal closes           | 5768      |
| Average n fills per day     | 13.4      |
| Mean hours stuck            | 6.74844   |
| Max hours stuck             | 370.967   |
| PNL sum                     | -158.1    |
| Profit sum                  | 515.0     |
| Loss sum                    | -673.0    |
| Fee sum                     | -22.08    |
| Biggest pos size            | 12.3      |
| Biggest pos cost            | 632.4     |
| Volume quote                | 220783.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0784%   |
| Final balance               | 1437.64   |
| Final equity                | 1432.44   |
| Net PNL + fees              | 437.641   |
| Total gain                  | 45.98%    |
| Average daily gain          | 0.0678%   |
| DG mean std ratio           | 0.02777   |
| Price action distance mean  | 0.0705203 |
| Price action distance std   | 0.0922515 |
| Price action distance max   | 0.540548  |
| Closest bankruptcy          | 41.27%    |
| Lowest equity/balance ratio | 0.4349    |
| Equity/balance ratio std    | 0.07429   |
| No. fills                   | 15044     |
| No. entries                 | 9273      |
| No. closes                  | 5771      |
| No. initial entries         | 5052      |
| No. reentries               | 4219      |
| No. unstuck entries         | 2         |
| No. unstuck closes          | 11        |
| No. normal closes           | 5760      |
| Average n fills per day     | 16.3      |
| Mean hours stuck            | 3.42045   |
| Max hours stuck             | 1050.63   |
| PNL sum                     | 459.8     |
| Profit sum                  | 521.3     |
| Loss sum                    | -61.47    |
| Fee sum                     | -22.18    |
| Biggest pos size            | 13.4      |
| Biggest pos cost            | 720.2     |
| Volume quote                | 221764.0  |
+-----------------------------+-----------+
