+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | LTCUSDT   |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.119%    |
| Final balance               | 1567.88   |
| Final equity                | 1565.49   |
| Net PNL + fees              | 567.879   |
| Total gain                  | 60.63%    |
| Average daily gain          | 0.0887%   |
| DG mean std ratio           | 0.0638    |
| Price action distance mean  | 0.0413621 |
| Price action distance std   | 0.0455736 |
| Price action distance max   | 0.696351  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.7265    |
| Equity/balance ratio std    | 0.0175    |
| No. fills                   | 13730     |
| No. entries                 | 9434      |
| No. closes                  | 4296      |
| No. initial entries         | 4032      |
| No. reentries               | 5392      |
| No. unstuck entries         | 10        |
| No. unstuck closes          | 19        |
| No. normal closes           | 4277      |
| Average n fills per day     | 24.2      |
| Mean hours stuck            | 1.01838   |
| Max hours stuck             | 335.933   |
| PNL sum                     | 606.3     |
| Profit sum                  | 948.9     |
| Loss sum                    | -342.5    |
| Fee sum                     | -38.44    |
| Biggest pos size            | 12.8      |
| Biggest pos cost            | 981.5     |
| Volume quote                | 384427.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.144%    |
| Final balance               | 1313.42   |
| Final equity                | 1313.41   |
| Net PNL + fees              | 313.418   |
| Total gain                  | 32.89%    |
| Average daily gain          | 0.0688%   |
| DG mean std ratio           | 0.03349   |
| Price action distance mean  | 0.114699  |
| Price action distance std   | 0.135006  |
| Price action distance max   | 0.579738  |
| Closest bankruptcy          | 74.47%    |
| Lowest equity/balance ratio | 0.5623    |
| Equity/balance ratio std    | 0.07478   |
| No. fills                   | 9424      |
| No. entries                 | 5282      |
| No. closes                  | 4142      |
| No. initial entries         | 3435      |
| No. reentries               | 1847      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 7         |
| No. normal closes           | 4135      |
| Average n fills per day     | 16.6      |
| Mean hours stuck            | 1.55209   |
| Max hours stuck             | 2999.5    |
| PNL sum                     | 328.9     |
| Profit sum                  | 377.9     |
| Loss sum                    | -49.06    |
| Fee sum                     | -15.46    |
| Biggest pos size            | 8.8       |
| Biggest pos cost            | 439.1     |
| Volume quote                | 154619.0  |
+-----------------------------+-----------+
