+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | binance    |
| Market type                 | futures    |
| Symbol                      | BNBUSDT    |
| No. days                    | 975.666    |
| Starting balance            | 1000.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.0618%    |
| Final balance               | 1351.78    |
| Final equity                | 1351.72    |
| Net PNL + fees              | 351.776    |
| Total gain                  | 41.88%     |
| Average daily gain          | 0.0346%    |
| DG mean std ratio           | 0.04142    |
| Price action distance mean  | 0.00944561 |
| Price action distance std   | 0.0185268  |
| Price action distance max   | 1.30122    |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.7172     |
| Equity/balance ratio std    | 0.006625   |
| No. fills                   | 28111      |
| No. entries                 | 14309      |
| No. closes                  | 13802      |
| No. initial entries         | 10858      |
| No. reentries               | 2798       |
| No. unstuck entries         | 653        |
| No. unstuck closes          | 638        |
| No. normal closes           | 13164      |
| Average n fills per day     | 28.8       |
| Mean hours stuck            | 3.5175     |
| Max hours stuck             | 99.7833    |
| PNL sum                     | 418.8      |
| Profit sum                  | 1371.0     |
| Loss sum                    | -952.6     |
| Fee sum                     | -66.98     |
| Biggest pos size            | 48.28      |
| Biggest pos cost            | 723.1      |
| Volume quote                | 669845.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | -0.0984%   |
| Final balance               | 618.611    |
| Final equity                | 618.573    |
| Net PNL + fees              | -381.389   |
| Total gain                  | -35.83%    |
| Average daily gain          | -0.0212%   |
| DG mean std ratio           | -0.009453  |
| Price action distance mean  | 0.0243945  |
| Price action distance std   | 0.0451309  |
| Price action distance max   | 0.581949   |
| Closest bankruptcy          | 25.06%     |
| Lowest equity/balance ratio | 0.3039     |
| Equity/balance ratio std    | 0.03181    |
| No. fills                   | 18964      |
| No. entries                 | 9972       |
| No. closes                  | 8992       |
| No. initial entries         | 8034       |
| No. reentries               | 1920       |
| No. unstuck entries         | 18         |
| No. unstuck closes          | 103        |
| No. normal closes           | 8889       |
| Average n fills per day     | 19.4       |
| Mean hours stuck            | 4.68788    |
| Max hours stuck             | 534.3      |
| PNL sum                     | -358.3     |
| Profit sum                  | 566.7      |
| Loss sum                    | -925.0     |
| Fee sum                     | -23.08     |
| Biggest pos size            | 44.01      |
| Biggest pos cost            | 620.2      |
| Volume quote                | 230844.0   |
+-----------------------------+------------+
