+----------------------------------------+
|                Summary                 |
+-----------------------------+----------+
| Metric                      | Value    |
+-----------------------------+----------+
| Exchange                    | bybit    |
| Market type                 | futures  |
| Symbol                      | LTCUSDT  |
| No. days                    | 567.999  |
| Starting balance            | 1000.0   |
|                             |          |
| Long                        | True     |
| ADG realized per exposure   | 0.0813%  |
| Final balance               | 1521.31  |
| Final equity                | 371.671  |
| Net PNL + fees              | 521.312  |
| Total gain                  | 52.66%   |
| Average daily gain          | -0.0861% |
| DG mean std ratio           | -0.02091 |
| Price action distance mean  | 1.34928  |
| Price action distance std   | 1.39627  |
| Price action distance max   | 6.71485  |
| Closest bankruptcy          | 100.0%   |
| Lowest equity/balance ratio | 0.198    |
| Equity/balance ratio std    | 0.2541   |
| No. fills                   | 1084     |
| No. entries                 | 567      |
| No. closes                  | 517      |
| No. initial entries         | 303      |
| No. reentries               | 264      |
| No. unstuck entries         | 0        |
| No. unstuck closes          | 0        |
| No. normal closes           | 517      |
| Average n fills per day     | 1.91     |
| Mean hours stuck            | 14.2445  |
| Max hours stuck             | 10318.8  |
| PNL sum                     | 526.6    |
| Profit sum                  | 526.6    |
| Loss sum                    | 0.0      |
| Fee sum                     | -5.301   |
| Biggest pos size            | 6.2      |
| Biggest pos cost            | 1402.0   |
| Volume quote                | 53009.1  |
|                             |          |
| Short                       | True     |
| ADG realized per exposure   | 0.186%   |
| Final balance               | 1100.71  |
| Final equity                | 1101.07  |
| Net PNL + fees              | 100.709  |
| Total gain                  | 10.14%   |
| Average daily gain          | 0.0201%  |
| DG mean std ratio           | 0.02499  |
| Price action distance mean  | 0.194836 |
| Price action distance std   | 0.166858 |
| Price action distance max   | 0.673793 |
| Closest bankruptcy          | 100.0%   |
| Lowest equity/balance ratio | 0.8364   |
| Equity/balance ratio std    | 0.02947  |
| No. fills                   | 558      |
| No. entries                 | 290      |
| No. closes                  | 268      |
| No. initial entries         | 165      |
| No. reentries               | 125      |
| No. unstuck entries         | 0        |
| No. unstuck closes          | 0        |
| No. normal closes           | 268      |
| Average n fills per day     | 0.982    |
| Mean hours stuck            | 26.2658  |
| Max hours stuck             | 4308.37  |
| PNL sum                     | 101.4    |
| Profit sum                  | 101.4    |
| Loss sum                    | 0.0      |
| Fee sum                     | -0.6985  |
| Biggest pos size            | 1.9      |
| Biggest pos cost            | 101.7    |
| Volume quote                | 6984.61  |
+-----------------------------+----------+
