+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | LTCUSDT    |
| No. days                    | 567.999    |
| Starting balance            | 1000.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | -0.0188%   |
| Final balance               | 947.997    |
| Final equity                | 941.262    |
| Net PNL + fees              | -52.0028   |
| Total gain                  | 1.199%     |
| Average daily gain          | -0.000876% |
| DG mean std ratio           | -0.0006486 |
| Price action distance mean  | 0.0179182  |
| Price action distance std   | 0.025099   |
| Price action distance max   | 1.01166    |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.7461     |
| Equity/balance ratio std    | 0.00873    |
| No. fills                   | 17667      |
| No. entries                 | 11329      |
| No. closes                  | 6338       |
| No. initial entries         | 4728       |
| No. reentries               | 6397       |
| No. unstuck entries         | 204        |
| No. unstuck closes          | 300        |
| No. normal closes           | 6038       |
| Average n fills per day     | 31.1       |
| Mean hours stuck            | 0.829952   |
| Max hours stuck             | 109.3      |
| PNL sum                     | 11.99      |
| Profit sum                  | 1793.0     |
| Loss sum                    | -1781.0    |
| Fee sum                     | -64.0      |
| Biggest pos size            | 10.8       |
| Biggest pos cost            | 732.1      |
| Volume quote                | 639968.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.09%      |
| Final balance               | 1291.19    |
| Final equity                | 1279.88    |
| Net PNL + fees              | 291.187    |
| Total gain                  | 30.68%     |
| Average daily gain          | 0.091%     |
| DG mean std ratio           | 0.02906    |
| Price action distance mean  | 0.100897   |
| Price action distance std   | 0.129099   |
| Price action distance max   | 0.555659   |
| Closest bankruptcy          | 40.67%     |
| Lowest equity/balance ratio | 0.4226     |
| Equity/balance ratio std    | 0.09631    |
| No. fills                   | 7563       |
| No. entries                 | 4498       |
| No. closes                  | 3065       |
| No. initial entries         | 2699       |
| No. reentries               | 1797       |
| No. unstuck entries         | 2          |
| No. unstuck closes          | 16         |
| No. normal closes           | 3049       |
| Average n fills per day     | 13.3       |
| Mean hours stuck            | 1.88756    |
| Max hours stuck             | 2107.75    |
| PNL sum                     | 306.8      |
| Profit sum                  | 440.4      |
| Loss sum                    | -133.7     |
| Fee sum                     | -15.57     |
| Biggest pos size            | 6.9        |
| Biggest pos cost            | 589.2      |
| Volume quote                | 155722.0   |
+-----------------------------+------------+
