+----------------------------------------+
|                Summary                 |
+-----------------------------+----------+
| Metric                      | Value    |
+-----------------------------+----------+
| Exchange                    | bybit    |
| Market type                 | futures  |
| Symbol                      | TRXUSDT  |
| No. days                    | 567.999  |
| Starting balance            | 1000.0   |
|                             |          |
| Long                        | True     |
| ADG realized per exposure   | 0.0954%  |
| Final balance               | 1636.19  |
| Final equity                | 1183.64  |
| Net PNL + fees              | 636.189  |
| Total gain                  | 64.31%   |
| Average daily gain          | 0.0635%  |
| DG mean std ratio           | 0.02443  |
| Price action distance mean  | 0.180342 |
| Price action distance std   | 0.221167 |
| Price action distance max   | 1.09375  |
| Closest bankruptcy          | 100.0%   |
| Lowest equity/balance ratio | 0.5251   |
| Equity/balance ratio std    | 0.1346   |
| No. fills                   | 1654     |
| No. entries                 | 905      |
| No. closes                  | 749      |
| No. initial entries         | 592      |
| No. reentries               | 313      |
| No. unstuck entries         | 0        |
| No. unstuck closes          | 0        |
| No. normal closes           | 749      |
| Average n fills per day     | 2.91     |
| Mean hours stuck            | 8.44608  |
| Max hours stuck             | 5539.1   |
| PNL sum                     | 643.1    |
| Profit sum                  | 643.1    |
| Loss sum                    | 0.0      |
| Fee sum                     | -6.889   |
| Biggest pos size            | 15683.0  |
| Biggest pos cost            | 1487.0   |
| Volume quote                | 68892.8  |
|                             |          |
| Short                       | True     |
| ADG realized per exposure   | 0.0341%  |
| Final balance               | 1017.77  |
| Final equity                | 899.833  |
| Net PNL + fees              | 17.7658  |
| Total gain                  | 1.818%   |
| Average daily gain          | 0.00321% |
| DG mean std ratio           | 0.001539 |
| Price action distance mean  | 0.576518 |
| Price action distance std   | 0.144247 |
| Price action distance max   | 0.836499 |
| Closest bankruptcy          | 95.03%   |
| Lowest equity/balance ratio | 0.5318   |
| Equity/balance ratio std    | 0.0767   |
| No. fills                   | 790      |
| No. entries                 | 477      |
| No. closes                  | 313      |
| No. initial entries         | 24       |
| No. reentries               | 453      |
| No. unstuck entries         | 0        |
| No. unstuck closes          | 0        |
| No. normal closes           | 313      |
| Average n fills per day     | 1.39     |
| Mean hours stuck            | 28.5785  |
| Max hours stuck             | 12946.5  |
| PNL sum                     | 18.18    |
| Profit sum                  | 18.18    |
| Loss sum                    | 0.0      |
| Fee sum                     | -0.4154  |
| Biggest pos size            | 3154.0   |
| Biggest pos cost            | 93.13    |
| Volume quote                | 4153.76  |
+-----------------------------+----------+
