+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | binance   |
| Market type                 | futures   |
| Symbol                      | UNIUSDT   |
| No. days                    | 754.708   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.0504%   |
| Final balance               | 1209.39   |
| Final equity                | 1206.26   |
| Net PNL + fees              | 209.387   |
| Total gain                  | 24.06%    |
| Average daily gain          | 0.0308%   |
| DG mean std ratio           | 0.02824   |
| Price action distance mean  | 0.0458198 |
| Price action distance std   | 0.0930045 |
| Price action distance max   | 1.2137    |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.7259    |
| Equity/balance ratio std    | 0.03151   |
| No. fills                   | 34458     |
| No. entries                 | 19334     |
| No. closes                  | 15124     |
| No. initial entries         | 13950     |
| No. reentries               | 5358      |
| No. unstuck entries         | 26        |
| No. unstuck closes          | 317       |
| No. normal closes           | 14807     |
| Average n fills per day     | 45.7      |
| Mean hours stuck            | 1.68477   |
| Max hours stuck             | 322.8     |
| PNL sum                     | 240.6     |
| Profit sum                  | 531.9     |
| Loss sum                    | -291.3    |
| Fee sum                     | -31.25    |
| Biggest pos size            | 169.8     |
| Biggest pos cost            | 719.3     |
| Volume quote                | 312475.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | -3.63%    |
| Final balance               | 0.001     |
| Final equity                | 0.001     |
| Net PNL + fees              | -915.241  |
| Total gain                  | -90.81%   |
| Average daily gain          | -0.608%   |
| DG mean std ratio           | -0.04511  |
| Price action distance mean  | 0.224211  |
| Price action distance std   | 0.194668  |
| Price action distance max   | 0.649109  |
| Closest bankruptcy          | 5.975%    |
| Lowest equity/balance ratio | 0.09628   |
| Equity/balance ratio std    | 0.09477   |
| No. fills                   | 5573      |
| No. entries                 | 3277      |
| No. closes                  | 2295      |
| No. initial entries         | 2030      |
| No. reentries               | 1242      |
| No. unstuck entries         | 5         |
| No. unstuck closes          | 135       |
| No. normal closes           | 2160      |
| Average n fills per day     | 7.38      |
| Mean hours stuck            | 8.39342   |
| Max hours stuck             | 15487.7   |
| PNL sum                     | -908.1    |
| Profit sum                  | 127.5     |
| Loss sum                    | -1036.0   |
| Fee sum                     | -7.125    |
| Biggest pos size            | 261.0     |
| Biggest pos cost            | 558.7     |
| Volume quote                | 70751.6   |
+-----------------------------+-----------+
