+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | LTCUSDT   |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.137%    |
| Final balance               | 2030.57   |
| Final equity                | 784.632   |
| Net PNL + fees              | 1030.57   |
| Total gain                  | 107.1%    |
| Average daily gain          | -0.00578% |
| DG mean std ratio           | -0.002149 |
| Price action distance mean  | 0.404906  |
| Price action distance std   | 0.69707   |
| Price action distance max   | 3.32715   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.3053    |
| Equity/balance ratio std    | 0.2146    |
| No. fills                   | 12612     |
| No. entries                 | 7716      |
| No. closes                  | 4896      |
| No. initial entries         | 4712      |
| No. reentries               | 3004      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 4896      |
| Average n fills per day     | 22.2      |
| Mean hours stuck            | 1.09661   |
| Max hours stuck             | 5539.1    |
| PNL sum                     | 1071.0    |
| Profit sum                  | 1071.0    |
| Loss sum                    | 0.0       |
| Fee sum                     | -40.23    |
| Biggest pos size            | 11.5      |
| Biggest pos cost            | 1835.0    |
| Volume quote                | 402299.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0297%   |
| Final balance               | 1015.45   |
| Final equity                | 1012.11   |
| Net PNL + fees              | 15.4464   |
| Total gain                  | 2.557%    |
| Average daily gain          | 0.00307%  |
| DG mean std ratio           | 0.007038  |
| Price action distance mean  | 0.0907344 |
| Price action distance std   | 0.0916585 |
| Price action distance max   | 0.438715  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.9263    |
| Equity/balance ratio std    | 0.0116    |
| No. fills                   | 6267      |
| No. entries                 | 3478      |
| No. closes                  | 2789      |
| No. initial entries         | 1577      |
| No. reentries               | 1884      |
| No. unstuck entries         | 17        |
| No. unstuck closes          | 88        |
| No. normal closes           | 2701      |
| Average n fills per day     | 11.0      |
| Mean hours stuck            | 2.48396   |
| Max hours stuck             | 601.317   |
| PNL sum                     | 25.57     |
| Profit sum                  | 230.6     |
| Loss sum                    | -205.0    |
| Fee sum                     | -10.12    |
| Biggest pos size            | 1.1       |
| Biggest pos cost            | 116.9     |
| Volume quote                | 101226.0  |
+-----------------------------+-----------+
