+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | binance   |
| Market type                 | futures   |
| Symbol                      | ADAUSDT   |
| No. days                    | 903.666   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.0981%   |
| Final balance               | 2237.43   |
| Final equity                | 1602.18   |
| Net PNL + fees              | 1237.43   |
| Total gain                  | 131.5%    |
| Average daily gain          | 0.0838%   |
| DG mean std ratio           | 0.0348    |
| Price action distance mean  | 0.0599639 |
| Price action distance std   | 0.131855  |
| Price action distance max   | 1.29765   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.4865    |
| Equity/balance ratio std    | 0.08011   |
| No. fills                   | 38850     |
| No. entries                 | 22928     |
| No. closes                  | 15922     |
| No. initial entries         | 14917     |
| No. reentries               | 8008      |
| No. unstuck entries         | 3         |
| No. unstuck closes          | 451       |
| No. normal closes           | 15471     |
| Average n fills per day     | 43.0      |
| Mean hours stuck            | 1.45772   |
| Max hours stuck             | 1700.9    |
| PNL sum                     | 1315.0    |
| Profit sum                  | 1391.0    |
| Loss sum                    | -75.94    |
| Fee sum                     | -78.03    |
| Biggest pos size            | 23365.0   |
| Biggest pos cost            | 2065.0    |
| Volume quote                | 780259.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | -16.7%    |
| Final balance               | 0.001     |
| Final equity                | 0.001     |
| Net PNL + fees              | -945.81   |
| Total gain                  | -94.56%   |
| Average daily gain          | -0.508%   |
| DG mean std ratio           | -0.05684  |
| Price action distance mean  | 0.486509  |
| Price action distance std   | 0.275272  |
| Price action distance max   | 0.911472  |
| Closest bankruptcy          | 5.976%    |
| Lowest equity/balance ratio | 0.06297   |
| Equity/balance ratio std    | 0.1221    |
| No. fills                   | 1630      |
| No. entries                 | 1012      |
| No. closes                  | 617       |
| No. initial entries         | 296       |
| No. reentries               | 705       |
| No. unstuck entries         | 11        |
| No. unstuck closes          | 322       |
| No. normal closes           | 295       |
| Average n fills per day     | 1.8       |
| Mean hours stuck            | 21.9959   |
| Max hours stuck             | 12771.4   |
| PNL sum                     | -945.6    |
| Profit sum                  | 6.802     |
| Loss sum                    | -952.4    |
| Fee sum                     | -0.2459   |
| Biggest pos size            | 2937.0    |
| Biggest pos cost            | 91.5      |
| Volume quote                | 2378.84   |
+-----------------------------+-----------+
