,uid,strat,symbol,n_days,h_stuck_avg_l,h_stuck_max_l,pa_distance_mean_long,l_gridspan,l_eqbal_ratio_min_long,profit_sum_long,loss_sum_long,l_ratio_loss_profit,l_adg %,total adg %,total gain %,total gain $,bkr Long
2967,845e8,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/SOLUSDT_20220716051312_e271d/config.json,MATICUSDT,720.7076388888889,2.6701116599773593,1645.3333333333333,0.08538171862466108,16.909112762637157,0.4050248881072397,13735.240480000002,0.0,0.0,0.41940849456561513,0.41940849456561513,1373.5240480000004,13523.850001547953,1.0
3264,c270a,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/recursive/longonly_01_lessAU/HBARUSDT_20221102065024_b6cb2/config.json,MATICUSDT,720.7069444444444,0.589073550613584,30.133333333333333,0.011880039363217847,0.0,0.48220668911703535,27101.787604173267,-11460.820494173306,-0.42288061073906846,0.4152269358590468,0.4152269358590468,1564.0967109999963,14574.661745136715,0.9975501282391994
9075,e92d7,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_AU_v0.4/GRTUSDT_20221106104511_f5d29/config.json,DOGEUSDT,824.6243055555556,0.6147604551714141,283.21666666666664,0.009214728894173147,0.0,0.5402542658580146,63504.33969702766,-41312.63586602644,-0.6505482312409602,0.41446317550965367,0.41446317550965367,2219.170383100123,20176.596702659586,0.9907296128564552
8642,0357d,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.4/ENJUSDT_20220721074803_ad155/config.json,MATICUSDT,720.7076388888889,0.6831891671274719,624.55,0.028566594020469873,12.947940824379609,0.5826008085628136,15811.678090000005,0.0,0.0,0.41276704816927023,0.41276704816927023,1581.1678090000003,14715.586370240055,1.0
9317,e9eda,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_AU_v0.4/ENJUSDT_20221106104511_f5d29/config.json,DOGEUSDT,824.6243055555556,0.6138071312636335,283.21666666666664,0.009713236704283043,0.0,0.5420856130089265,59180.09570008647,-37790.90338508791,-0.6385745568341941,0.4123853117599137,0.4123853117599137,2138.9192314998554,19536.748581736323,0.9981057604216999
1806,50f0e,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/SNXUSDT_20221030062757_604d9/config.json,MATICUSDT,720.7069444444444,0.8168965082963383,67.5,0.014917539668503685,0.0,0.691308602274988,41837.22953635201,-25416.288846351963,-0.6075041088528094,0.41066421612779935,0.41066421612779935,1642.0940690000052,14982.259082031043,0.9983875196282815
1663,27ea5,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_AU_v0.1/SXPUSDT_20221102183219_fa44a/config.json,MATICUSDT,720.7069444444444,0.22309167279309025,20.083333333333332,0.00729031458608877,0.0,0.4959163780886955,76081.1183121308,-59537.47607213112,-0.7825525885131229,0.40671861698760137,0.40671861698760137,1654.3642239999676,13250.339005380356,0.9975917275921051
8576,20021,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/GMTUSDT_20220719121510_7aed7/config.json,MATICUSDT,720.7076388888889,4.4362614345558695,6918.516666666666,1.1344365721884537,14.61828118747378,0.1931521308130783,13748.00836999998,0.0,0.0,0.4045099650197312,0.4045099650197312,1374.800836999998,12997.558190717056,1.0
948,37c32,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/MATICUSDT_20221025165446_860a5/config.json,MATICUSDT,720.7069444444444,1.3045453402720164,73.3,0.015971083726911906,0.0,0.7800126978690044,23692.00167174676,-6823.169981746749,-0.28799466065729395,0.4043657419428253,0.4043657419428253,1686.8831690000015,16073.025200509182,0.9985133492989996
4308,d4d2b,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.7/GMTUSDT_20220726144831_522de/config.json,MATICUSDT,720.7076388888889,1.4478097709327307,2006.05,0.10476313503500123,16.243440068990626,0.3791932705743425,11873.906180000013,0.0,0.0,0.40310274362729903,0.40310274362729903,1187.390618000001,11636.382432308048,1.0
2301,fd8e3,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.4/SOLUSDT_20220721074803_ad155/config.json,MATICUSDT,720.7076388888889,0.8485985052903563,905.6,0.03655139275047077,14.401567545905284,0.6956800085916668,14291.781609999993,0.0,0.0,0.4017579456778181,0.4017579456778181,1429.1781609999994,13563.715568251448,1.0
5676,60329,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/ATOMUSDT_20221027021448_eada5/config.json,DOGEUSDT,824.6243055555556,0.736737644095348,283.21666666666664,0.013299341414516733,0.0,0.6789441516697962,44801.13370485524,-21639.29578185599,-0.4830077721785615,0.39931323801630475,0.39931323801630475,2316.183792299925,21489.14678515288,0.9984476577204673
1564,8cc48,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/test_phase/tight_01_auenabled/MATICUSDT_20220817060640_760a3/config.json,MATICUSDT,720.7076388888889,0.5826842962214362,905.6166666666667,0.04059802627151979,14.455023991315805,0.5617633555498167,12469.004891784025,-236.68305178399206,-0.018981711358533937,0.39546798255041077,0.39546798255041077,1223.232184000003,11445.72627237086,1.0
6336,e0a8a,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/SOLUSDT_20220713182404_b9c8f/config.json,DOGEUSDT,824.625,2.1970470692717585,1911.2166666666667,0.07740986345639365,16.470027171720044,0.5927425210624488,21026.316545999995,0.0,0.0,0.39409957055334766,0.39409957055334766,2102.6316545999994,20635.242566541507,1.0
8455,488b8,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_noAU_v0.2/HBARUSDT_20221109065802_d3b59/config.json,MATICUSDT,720.7069444444444,1.8829704622976995,298.96666666666664,0.015374378116247709,0.0,0.6579542551231286,13767.481920000017,0.0,0.0,0.393069659184641,0.393069659184641,1376.7481920000018,13510.987227671962,0.998337516625229
9137,86f0c,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_AU_v0.4/CHZUSDT_20221106104511_f5d29/config.json,MATICUSDT,720.7069444444444,0.3936586328015355,30.666666666666668,0.008340223691084132,0.0,0.6015584148219091,57162.3583664185,-42335.331214737074,-0.74061554534475,0.3923936742355395,0.3923936742355395,1482.7027151681416,12882.004280428462,0.9879076971996777
2081,8d407,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.5/GMTUSDT_20220723093109_e541e/config.json,MATICUSDT,720.7076388888889,1.0423008938435272,364.1333333333333,0.029287604820291725,17.46207727399898,0.6018661401654584,13255.144459999996,0.0,0.0,0.390830427283998,0.390830427283998,1325.5144459999995,12725.414804246013,1.0
3121,a3593,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.5/XMRUSDT_20220723093109_e541e/config.json,MATICUSDT,720.7076388888889,1.4444244954766876,409.85,0.03399570593585333,16.868856406837416,0.5977594515963189,12601.673720000006,0.0,0.0,0.39025664093802853,0.39025664093802853,1260.1673720000008,12201.250285022046,1.0
1069,754ce,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1s/aggression1/MATICUSDT_20220916083737_a19e6/config.json,MATICUSDT,720.7076388888889,0.7887720978308784,433.8666666666667,0.024069793882177348,30.0,0.7519863145915557,14757.567355503863,-11.110555503836112,-0.000752871746148081,0.39018118311739464,0.39018118311739464,1474.6456800000028,13915.61115181094,1.0
9467,57123,/krishna_nx/strat_shared_recursive/config.json,MATICUSDT,720.7069444444444,0.34451991129878234,6417.85,0.5703450681400296,0.0,0.14241747356667647,23203.24856593601,0.0,0.0,0.38896194685914465,0.38896194685914465,2320.324856593601,22667.731722976114,0.9927419210820465
1168,01fa5,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.4/SANDUSDT_20220723033310_f0eb5/config.json,MATICUSDT,720.7076388888889,0.5283618942888271,622.3833333333333,0.030431889920916878,13.019114410424859,0.7150376174093841,12788.632949999997,0.0,0.0,0.3881696370174485,0.3881696370174485,1278.8632949999999,12135.920611025593,1.0
3451,593c6,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/ENJUSDT_20220713182404_b9c8f/config.json,MATICUSDT,720.7076388888889,5.473728902953587,1207.7,0.050180548940899836,34.70311735257926,0.5401830807176382,12309.15531,0.0,0.0,0.3881572873684169,0.3881572873684169,1230.9155310000003,12213.487581790996,1.0
2560,5e932,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/audisabled/1.5/NEARUSDT_20220723093109_e541e/config.json,MATICUSDT,720.7076388888889,2.247821095949751,334.48333333333335,0.026262520755931627,15.802641672413248,0.6043886218292899,12644.199310000005,0.0,0.0,0.3860975052831098,0.3860975052831098,1264.4199310000004,12419.332110871028,1.0
3099,0e2a1,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_noAU_v0.1/ENJUSDT_20221109034538_410fb/config.json,MATICUSDT,720.7069444444444,0.25925875963647443,241.76666666666668,0.011189131712782486,0.0,0.6409346505050508,13138.744024823058,0.0,0.0,0.38439695354269166,0.38439695354269166,1313.874402482306,12786.369611661028,0.9933296815869774
4869,61111,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/XMRUSDT_20220715083342_969fe/config.json,MATICUSDT,720.7076388888889,1.4967967578170072,2344.0,0.11243582963105964,16.5559781334142,0.37350154248677386,9619.740129999995,0.0,0.0,0.38053426746389707,0.38053426746389707,961.9740129999993,9374.783312833015,1.0
7172,82b77,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/maxhrs_80_longonly_01_lessAU/MATICUSDT_20221107223652_0c6e7/config.json,DOGEUSDT,824.6243055555556,0.42566746963765933,283.21666666666664,0.009443913469103525,0.0,0.6630466264748124,56425.738495449754,-36878.42427344953,-0.6535745079601121,0.38041860460288696,0.38041860460288696,1954.731422200025,16173.384894717048,0.9984234287203512
4785,180aa,/krishna_nx/MATICUSDT/config.json,DOGEUSDT,824.6243055555556,0.23027498206217156,269.5833333333333,0.008374722292379027,0.0,0.6672603089434274,18569.50541351189,0.0,0.0,0.38037457494169313,0.38037457494169313,1856.950541351189,18306.000928805486,0.9916539155558485
9434,64264,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/old/5.7.0_old/neat_grid/solusdt/live_config.json,MATICUSDT,720.7076388888889,1.5963990155360712,409.8333333333333,0.031070444866294036,17.56651545311327,0.6093095777981055,11784.98907,0.0,0.0,0.3797160730264856,0.3797160730264856,1178.498907,11546.343645206982,1.0
6123,86273,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/HNTUSDT_20220719121510_7aed7/config.json,MATICUSDT,720.7076388888889,0.7892399768814261,3793.6,0.13939320223199358,14.930057364879765,0.3656411783677581,11696.597119999995,0.0,0.0,0.37935216130189797,0.37935216130189797,1169.6597119999992,11101.91982551254,1.0
754,f9c79,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/ENJUSDT_20221027021448_eada5/config.json,DOGEUSDT,824.6243055555556,0.6268523797457662,283.21666666666664,0.011391883152109834,0.0,0.5359712118907076,33147.271769504674,-13435.294699618742,-0.4053212823379071,0.3791476215939305,0.3791476215939305,1971.197706988593,18390.529238514093,0.9980438981283393
1186,2d592,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/SOLUSDT_20221027021448_eada5/config.json,SOLUSDT,758.7076388888889,0.9410327304048235,34.766666666666666,0.011458105694153937,0.0,0.7042456287075929,36283.25364336961,-20342.965253369744,-0.5606709214482812,0.37907724500455414,0.37907724500455414,1594.0288389999862,14716.96775899678,0.997296529182527
3891,99341,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/old/5.7.0_old/neat_grid/hntusdt/live_config.json,MATICUSDT,720.7076388888889,2.339010592742844,3989.2,0.18656853009794108,15.1598122357789,0.3331998678012173,13026.637519999993,0.0,0.0,0.3788598350759168,0.3788598350759168,1302.6637519999995,12822.118885321997,1.0
1183,2d592,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/SOLUSDT_20221027021448_eada5/config.json,DOGEUSDT,824.6243055555556,0.6205237139691896,156.85,0.015181754974594645,0.0,0.5354164061864636,51838.49198920505,-33084.55288520482,-0.6382236754127495,0.3773680614455332,0.3773680614455332,1875.3939104000217,17123.48114491059,0.9980696206466215
9460,0af0a,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_AU_v0.4/HBARUSDT_20221106104511_f5d29/config.json,DOGEUSDT,824.6243055555556,1.0141421129046033,204.31666666666666,0.025847743026908836,0.0,0.5311731004318377,45704.00395444791,-27787.77843232089,-0.6079943993532012,0.37698667494289767,0.37698667494289767,1791.6225522127024,16568.450907244776,0.9980878180717575
6959,3e915,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_noAU/GMTUSDT_20221103013813_09cd8/config.json,MATICUSDT,720.7069444444444,2.423223125058373,3698.5333333333333,0.24192206434623018,0.0,0.246777540469396,13132.556390000003,0.0,0.0,0.3763816259890857,0.3763816259890857,1313.2556390000002,12676.069625458988,0.9958786453874636
10424,c3966,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/GMTUSDT_20221027021448_eada5/config.json,MATICUSDT,720.7069444444444,2.396365567562575,1313.35,0.23263552911260774,0.0,0.24312545109329614,13950.725423013722,-300.65970239264675,-0.02155154612222999,0.376119535539377,0.376119535539377,1365.0065720621076,13201.669148998259,0.9957874604743443
5430,c1fbe,/configs/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/old/5.7.0_old/neat_grid/neat_dot_678days.json,MATICUSDT,720.7076388888889,1.2145052193044048,422.1166666666667,0.026944473540693223,11.734301897640876,0.6707894054760637,12133.94892000002,0.0,0.0,0.3744978396073542,0.3744978396073542,1213.394892000002,11816.148288791852,1.0
5892,ed058,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_noAU_v0.1/ANKRUSDT_20221109034538_410fb/config.json,MATICUSDT,720.7069444444444,0.5887928197796461,3845.9,0.13145030179333533,0.0,0.29639558059854954,11170.622728024651,0.0,0.0,0.3695871702913611,0.3695871702913611,1117.0622728024653,10927.842316800778,0.9965256489592754
1656,3a2f6,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/HBARUSDT_20221025165446_860a5/config.json,DOGEUSDT,824.6243055555556,0.7606650523996208,283.15,0.013069740943315955,0.0,0.46736333870512736,27813.58813977203,-12198.386940735665,-0.43857652883313486,0.36912850984223966,0.36912850984223966,1561.5201199036364,14582.18734115763,0.997810451728907
5133,a8a2d,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/test_phase/tight_02_auenabled/MATICUSDT_20220818023409_937fa/config.json,MATICUSDT,720.7076388888889,0.4995374381485974,81.58333333333333,0.012165943540144818,12.105866557166195,0.6517067529294949,35572.13168934504,-22742.695509345063,-0.6393402483708112,0.36453817216777606,0.36453817216777606,1282.9436179999982,10960.701391590426,1.0
7102,ed5c9,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/5.7.0/DOTUSDT_20220715083342_969fe/config.json,MATICUSDT,720.7076388888889,1.2709025226549107,2006.1,0.09990897867765781,17.630933328579296,0.3768305106188467,9426.710889999998,0.0,0.0,0.3637265123643762,0.3637265123643762,942.6710889999999,9064.54553272891,1.0
750,f9c79,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/particle_swarm/recursive/longonly_01_lessAU/ENJUSDT_20221027021448_eada5/config.json,MATICUSDT,720.7069444444444,0.592017204595498,35.733333333333334,0.010048441336158048,0.0,0.6191460923283102,24052.12742876691,-11865.449158767098,-0.4933222308050697,0.3609010552782745,0.3609010552782745,1218.6678269999816,11138.43135409078,0.9978600139127479
8785,8e00c,/direct_from_git/Flyingtoaster/passivbot_v5.8.0-main/configs/harmony/1m/0.1.2_auenabled_longshort/OPUSDT_20220807224359_bbacc/config.json,MATICUSDT,720.7076388888889,1.023793035414817,744.5666666666667,0.1519426300404018,25.294000341596284,0.3509477747034262,9862.81415936628,-2084.016669366275,-0.21130040936512792,0.35949396749749285,0.35949396749749285,777.8797490000009,7381.254622189217,1.0
6193,9a85d,/configs/DotCom/pb-configs-main/recursive_grid/recursive_single_AU_v0.1/VETUSDT_20221102183219_fa44a/config.json,DOGEUSDT,824.6243055555556,0.4776853885576822,283.21666666666664,0.009202836414453986,0.0,0.5302214161669742,34749.318173332686,-19312.617294672604,-0.5557696757772211,0.3576269888277482,0.3576269888277482,1543.670087866009,14306.894979844928,0.9960636266588586
