,uid,info,stars,categ,bt_coin,bt_days,bt_l_adg,bt_s_adg,long,l_AU,l_gspan,l_TP,short,s_AU,s_gspan,s_TP
38,d6dcb,/MDCL/Update_0.2.3/MANAUSDT_20220803130558_ff753,4.0,MDCL,MANAUSDT,504,0.276,0.233,True,True,22.0,0.2% /0.29%/,True,True,33.0,0.2% /0.3%/
84,b3738,/flyingtoaster/1m/audisabled/1.5/MANAUSDT_20220723093109_e541e,4.0,flyingtoaster,MANAUSDT,494,0.275,0.404,True,False,14.0,0.2% /0.27%/,True,False,33.0,0.98% /1.8%/
7,528a1,/MDCL/Default_TP_0.2%_17k_balance_testing/SANDUSDT_20220817045953_116a8,4.0,MDCL,SANDUSDT,554,0.27,0.141,True,True,32.0,0.2% /0.3%/,True,True,33.0,0.2% /0.3%/
69,cf6c0,/flyingtoaster/1m/0.1_auenabled_short/NEARUSDT_20220731004348_49308,4.0,flyingtoaster,NEARUSDT,647,0.262,0.198,True,False,28.0,0.2% /0.29%/,True,True,36.0,0.2% /0.3%/
105,7d563,/flyingtoaster/1m/audisabled/1.7/SANDUSDT_20220726063439_d6df6,4.0,flyingtoaster,SANDUSDT,545,0.258,0.231,True,False,33.0,0.2% /1.64%/,True,False,33.0,0.87% /1.66%/
109,d52e0,/flyingtoaster/1m/audisabled/1.7/XRPUSDT_20220726144831_522de,4.0,flyingtoaster,XRPUSDT,930,0.251,0.199,True,False,25.0,0.2% /2.2%/,True,False,27.0,0.93% /1.95%/
140,40487,/flyingtoaster/1s/0.1.2_auenabled_longshort/CHZUSDT_20220807030728_4dae9,4.0,flyingtoaster,CHZUSDT,556,0.249,0.274,True,True,34.0,0.2% /0.27%/,True,True,36.0,0.2% /0.24%/
59,d6ec9,/flyingtoaster/1m/0.1_auenabled_short/DYDXUSDT_20220731004348_49308,4.0,flyingtoaster,DYDXUSDT,317,0.243,0.395,True,False,28.0,0.2% /0.29%/,True,True,47.0,0.2% /0.29%/
71,d0046,/flyingtoaster/1m/0.1_auenabled_short/SOLUSDT_20220731004348_49308,4.0,flyingtoaster,SOLUSDT,678,0.22,0.135,True,False,30.0,0.2% /0.27%/,True,True,42.0,0.2% /0.26%/
142,0560a,/flyingtoaster/1s/0.1.2_auenabled_longshort/DYDXUSDT_20220805010112_a7190,4.0,flyingtoaster,DYDXUSDT,324,0.22,0.391,True,True,30.0,0.2% /0.29%/,True,True,45.0,0.2% /0.28%/
76,f3df5,/flyingtoaster/1m/audisabled/1.5/DOTUSDT_20220723093109_e541e,4.0,flyingtoaster,DOTUSDT,699,0.214,0.163,True,False,32.0,0.2% /1.96%/,True,False,12.0,0.4% /0.87%/
157,88bd5,/flyingtoaster/1s/0.1.2_auenabled_longshort/THETAUSDT_20220807224359_bbacc,4.0,flyingtoaster,THETAUSDT,795,0.214,0.145,True,True,30.0,0.2% /0.28%/,True,True,35.0,0.2% /0.29%/
83,d4284,/flyingtoaster/1m/audisabled/1.5/LINKUSDT_20220723093109_e541e,4.0,flyingtoaster,LINKUSDT,917,0.211,0.183,True,False,16.0,0.2% /0.37%/,True,False,24.0,0.53% /1.56%/
42,000bb,/MDCL/Update_0.2.3/VETUSDT_20220805110939_7de7b,4.0,MDCL,VETUSDT,899,0.209,0.0825,True,True,27.0,0.2% /0.29%/,True,True,38.0,0.2% /0.23%/
75,6f8a4,/flyingtoaster/1m/audisabled/1.5/ADAUSDT_20220723093109_e541e,4.0,flyingtoaster,ADAUSDT,903,0.207,0.115,True,False,28.0,0.2% /1.56%/,True,False,23.0,0.98% /0%/
153,641e5,/flyingtoaster/1s/0.1.2_auenabled_longshort/NEARUSDT_20220805010112_a7190,4.0,flyingtoaster,NEARUSDT,654,0.204,0.219,True,True,26.0,0.2% /0.15%/,True,True,38.0,0.2% /0.3%/
58,f6b44,/flyingtoaster/1m/0.1_auenabled_short/DOTUSDT_20220731004348_49308,4.0,flyingtoaster,DOTUSDT,700,0.202,0.124,True,False,31.0,0.2% /0.2%/,True,True,37.0,0.2% /0.29%/
74,f6b44,/flyingtoaster/1m/0.1_auenabled_short/maximum_pa_distance_std_test/DOTUSDT_MAX_PA_DIST_STD_0.015,4.0,flyingtoaster,DOTUSDT,700,0.202,0.124,True,False,31.0,0.2% /0.2%/,True,True,37.0,0.2% /0.29%/
173,3c00e,/flyingtoaster/1s/0.1.4_40%grid_1sdata_auenabled_longshort/DYDXUSDT_20220825174433_b9737,4.0,flyingtoaster,DYDXUSDT,335,0.201,0.286,True,True,40.0,0.2% /0.3%/,True,True,45.0,0.2% /0.3%/
151,eb16a,/flyingtoaster/1s/0.1.2_auenabled_longshort/MANAUSDT_20220805010112_a7190,4.0,flyingtoaster,MANAUSDT,503,0.198,0.294,True,True,25.0,0.2% /0.28%/,True,True,35.0,0.2% /0.3%/
6,9c8aa,/MDCL/Default_TP_0.2%_17k_balance_testing/MATICUSDT_20220817045953_116a8,4.0,MDCL,MATICUSDT,649,0.194,0.0895,True,True,25.0,0.2% /0.3%/,True,True,36.0,0.2% /0.3%/
79,3bd22,/flyingtoaster/1m/audisabled/1.5/EOSUSDT_20220723093109_e541e,4.0,flyingtoaster,EOSUSDT,926,0.192,0.311,True,False,22.0,0.2% /1.75%/,True,False,14.0,0.98% /2.95%/
27,8c857,/MDCL/Update_0.2.1/VETUSDT_0.2.1,4.0,MDCL,VETUSDT,886,0.19,0.189,True,True,27.0,0.29% /0.18%/,True,True,23.0,0.3% /0%/
36,6c68f,/MDCL/Update_0.2.3/FTMUSDT_20220805024243_57f60,4.0,MDCL,FTMUSDT,676,0.189,0.116,True,True,24.0,0.2% /0.14%/,True,True,35.0,0.2% /0.3%/
147,966e2,/flyingtoaster/1s/0.1.2_auenabled_longshort/FLOWUSDT_20220807030728_4dae9,4.0,flyingtoaster,FLOWUSDT,171,0.187,0.682,True,True,26.0,0.2% /0.29%/,True,True,38.0,0.2% /0.3%/
22,7901a,/MDCL/Update_0.2.1/LINKUSDT_0.2.1,4.0,MDCL,LINKUSDT,914,0.186,0.114,True,True,23.0,0.3% /0.18%/,True,True,24.0,0.29% /0.2%/
162,bb1c5,/flyingtoaster/1s/0.1.2_auenabled_longshort/XLMUSDT_20220805010112_a7190,4.0,flyingtoaster,XLMUSDT,923,0.186,0.138,True,True,26.0,0.2% /0.2%/,True,True,35.0,0.2% /0.29%/
143,b9a53,/flyingtoaster/1s/0.1.2_auenabled_longshort/EGLDUSDT_20220805010112_a7190,4.0,flyingtoaster,EGLDUSDT,685,0.181,0.0605,True,True,26.0,0.2% /0.27%/,True,True,48.0,0.2% /0%/
92,78c07,/flyingtoaster/1m/audisabled/1.7/ADAUSDT_20220726144831_522de,4.0,flyingtoaster,ADAUSDT,905,0.178,0.127,True,False,28.0,0.2% /1.38%/,True,False,25.0,0.9% /0.3%/
18,69b76,/MDCL/Update_0.2.1/ATOMUSDT_0.2.1,4.0,MDCL,ATOMUSDT,893,0.177,0.161,True,True,23.0,0.28% /0.18%/,True,True,26.0,0.28% /0.19%/
97,e9a14,/flyingtoaster/1m/audisabled/1.7/EOSUSDT_20220726144831_522de,4.0,flyingtoaster,EOSUSDT,928,0.176,0.214,True,False,21.0,0.2% /2.2%/,True,False,18.0,0.97% /0.88%/
170,b4645,/flyingtoaster/1s/0.1.4_40%grid_1sdata_auenabled_longshort/CTSIUSDT_20220825174433_b9737,4.0,flyingtoaster,CTSIUSDT,289,0.176,0.417,True,True,40.0,0.2% /0.28%/,True,True,40.0,0.2% /0.29%/
60,c3706,/flyingtoaster/1m/0.1_auenabled_short/EGLDUSDT_20220731004348_49308,4.0,flyingtoaster,EGLDUSDT,678,0.175,0.0867,True,False,28.0,0.2% /0.3%/,True,True,39.0,0.2% /0.27%/
35,21de8,/MDCL/Update_0.2.3/DOTUSDT_20220805110939_7de7b,4.0,MDCL,DOTUSDT,709,0.17,0.124,True,True,24.0,0.2% /0.28%/,True,True,32.0,0.2% /0.27%/
21,43c21,/MDCL/Update_0.2.1/FTMUSDT_0.2.1,4.0,MDCL,FTMUSDT,663,0.164,0.113,True,True,37.0,0.3% /0.2%/,True,True,24.0,0.28% /0.16%/
108,d7f63,/flyingtoaster/1m/audisabled/1.7/XMRUSDT_20220726144831_522de,4.0,flyingtoaster,XMRUSDT,902,0.162,0.209,True,False,17.0,0.2% /0.65%/,True,False,24.0,0.83% /0.65%/
159,c0cc4,/flyingtoaster/1s/0.1.2_auenabled_longshort/TRXUSDT_20220807030728_4dae9,4.0,flyingtoaster,TRXUSDT,928,0.159,0.0819,True,True,25.0,0.2% /0.3%/,True,True,35.0,0.2% /0.27%/
43,88185,/MDCL/Update_0.2.3/XRPUSDT_20220805110939_7de7b,4.0,MDCL,XRPUSDT,938,0.157,0.135,True,True,25.0,0.2% /0.28%/,True,True,35.0,0.2% /0.3%/
33,e603d,/MDCL/Update_0.2.3/ATOMUSDT_20220805110939_7de7b,4.0,MDCL,ATOMUSDT,906,0.147,0.134,True,True,30.0,0.2% /0.3%/,True,True,32.0,0.2% /0.3%/
2,ea60f,/MDCL/Default_TP_0.2%_17k_balance_testing/DOTUSDT_20220817045953_116a8,4.0,MDCL,DOTUSDT,711,0.144,0.141,True,True,34.0,0.2% /0.3%/,True,True,25.0,0.2% /0.3%/
37,81f40,/MDCL/Update_0.2.3/LINKUSDT_20220805110939_7de7b,4.0,MDCL,LINKUSDT,927,0.139,0.0866,True,True,24.0,0.2% /0.3%/,True,True,42.0,0.2% /0.3%/
66,22df0,/flyingtoaster/1m/0.1_auenabled_short/LINKUSDT_20220731004348_49308,4.0,flyingtoaster,LINKUSDT,919,0.138,0.0929,True,False,29.0,0.2% /0.3%/,True,True,37.0,0.2% /0.28%/
1,97ec9,/MDCL/Default_TP_0.2%_17k_balance_testing/AVAXUSDT_20220817045953_116a8,4.0,MDCL,AVAXUSDT,683,0.131,0.14,True,True,34.0,0.2% /0.3%/,True,True,31.0,0.2% /0.3%/
161,1ff66,/flyingtoaster/1s/0.1.2_auenabled_longshort/WAVESUSDT_20220805010112_a7190,4.0,flyingtoaster,WAVESUSDT,718,0.129,0.0706,True,True,29.0,0.2% /0.3%/,True,True,49.0,0.2% /0.3%/
32,538c8,/MDCL/Update_0.2.3/ADAUSDT_20220805110939_7de7b,4.0,MDCL,ADAUSDT,913,0.127,0.0599,True,True,27.0,0.2% /0.28%/,True,True,32.0,0.2% /0.3%/
163,19b99,/flyingtoaster/1s/0.1.2_auenabled_longshort/XMRUSDT_20220805010112_a7190,4.0,flyingtoaster,XMRUSDT,909,0.126,0.115,True,True,25.0,0.2% /0.29%/,True,True,35.0,0.2% /0.28%/
29,b6ce2,/MDCL/Update_0.2.2/ADAUSDT_20220731135249_d0915,4.0,MDCL,ADAUSDT,908,0.116,0.0272,True,True,26.0,0.2% /0.29%/,True,True,42.0,0.2% /0.26%/
0,bfdaa,/MDCL/Default_TP_0.2%_17k_balance_testing/ADAUSDT_20220817045953_116a8,4.0,MDCL,ADAUSDT,915,0.112,0.0959,True,True,32.0,0.2% /0.3%/,True,True,27.0,0.2% /0.3%/
10,3045e,/MDCL/Default_TP_0.2%_17k_balance_testing/XRPUSDT_20220817045953_116a8,4.0,MDCL,XRPUSDT,939,0.11,0.063,True,True,25.0,0.2% /0.3%/,True,True,34.0,0.2% /0.3%/
9,a6e0f,/MDCL/Default_TP_0.2%_17k_balance_testing/VETUSDT_20220817045953_116a8,4.0,MDCL,VETUSDT,907,0.0976,0.114,True,True,34.0,0.2% /0.3%/,True,True,25.0,0.2% /0.3%/
4,f8ead,/MDCL/Default_TP_0.2%_17k_balance_testing/LINKUSDT_20220817045953_116a8,4.0,MDCL,LINKUSDT,928,0.087,0.118,True,True,34.0,0.2% /0.3%/,True,True,26.0,0.2% /0.3%/
128,e9608,/flyingtoaster/1m/mdcl_hardcore_scalp/SANDUSDT_20220818203915_b4260,3.0,flyingtoaster,SANDUSDT,554,0.523,0.273,True,True,10.0,0.3% /0.17%/,True,True,14.0,0.3% /0.0%/
113,c83fa,/flyingtoaster/1m/mdcl_hardcore_scalp/CHZUSDT_20220818203915_b4260,3.0,flyingtoaster,CHZUSDT,558,0.466,0.25,True,True,14.0,0.3% /0.2%/,True,True,16.0,0.3% /0.2%/
114,0840c,/flyingtoaster/1m/mdcl_hardcore_scalp/CTSIUSDT_20220818203915_b4260,3.0,flyingtoaster,CTSIUSDT,280,0.45,0.57,True,True,11.0,0.3% /0.13%/,True,True,11.0,0.3% /0.2%/
119,8a756,/flyingtoaster/1m/mdcl_hardcore_scalp/ENJUSDT_20220818203915_b4260,3.0,flyingtoaster,ENJUSDT,672,0.422,0.202,True,True,10.0,0.3% /0.2%/,True,True,17.0,0.3% /0.19%/
125,c5d1e,/flyingtoaster/1m/mdcl_hardcore_scalp/MANAUSDT_20220818203915_b4260,3.0,flyingtoaster,MANAUSDT,505,0.422,0.482,True,True,13.0,0.3% /0.19%/,True,True,10.0,0.3% /0.19%/
54,9b0b2,/dotcom87/v0.1/RSRUSDT_20220730064655_4661b,3.0,dotcom87,RSRUSDT,647,0.38,0.207,True,True,16.0,0.2% /0.3%/,True,True,20.0,0.2% /0.3%/
116,1e974,/flyingtoaster/1m/mdcl_hardcore_scalp/DOTUSDT_20220818203915_b4260,3.0,flyingtoaster,DOTUSDT,710,0.368,0.263,True,True,12.0,0.3% /0.19%/,True,True,18.0,0.3% /0.2%/
123,d7aac,/flyingtoaster/1m/mdcl_hardcore_scalp/HNTUSDT_20220818203915_b4260,3.0,flyingtoaster,HNTUSDT,673,0.367,0.202,True,True,13.0,0.3% /0.2%/,True,True,18.0,0.3% /0.18%/
127,839fe,/flyingtoaster/1m/mdcl_hardcore_scalp/NEARUSDT_20220818203915_b4260,3.0,flyingtoaster,NEARUSDT,656,0.363,0.191,True,True,14.0,0.3% /0.2%/,True,True,18.0,0.3% /0.18%/
51,dfd5b,/dotcom87/v0.1/GRTUSDT_20220730064655_4661b,3.0,dotcom87,GRTUSDT,586,0.329,0.296,True,True,16.0,0.2% /0.24%/,True,True,21.0,0.2% /0.29%/
46,838c9,/dotcom87/v0.1/CELRUSDT_20220730064655_4661b,3.0,dotcom87,CELRUSDT,486,0.294,0.24,True,True,20.0,0.2% /0.27%/,True,True,20.0,0.2% /0.29%/
118,0eaab,/flyingtoaster/1m/mdcl_hardcore_scalp/EGLDUSDT_20220818203915_b4260,3.0,flyingtoaster,EGLDUSDT,687,0.293,0.115,True,True,14.0,0.3% /0.08%/,True,True,19.0,0.3% /0.07%/
115,1d713,/flyingtoaster/1m/mdcl_hardcore_scalp/CVCUSDT_20220818203915_b4260,3.0,flyingtoaster,CVCUSDT,629,0.28,0.314,True,True,11.0,0.3% /0.1%/,True,True,12.0,0.3% /0.2%/
132,347d0,/flyingtoaster/1m/mdcl_hardcore_scalp/WAVESUSDT_20220818203915_b4260,3.0,flyingtoaster,WAVESUSDT,720,0.273,0.375,True,True,11.0,0.3% /0.13%/,True,True,12.0,0.3% /0.04%/
124,fe2fe,/flyingtoaster/1m/mdcl_hardcore_scalp/LINKUSDT_20220818203915_b4260,3.0,flyingtoaster,LINKUSDT,928,0.272,0.217,True,True,13.0,0.3% /0.18%/,True,True,11.0,0.3% /0.1%/
49,12805,/dotcom87/v0.1/DENTUSDT_20220730064655_4661b,3.0,dotcom87,DENTUSDT,491,0.27,0.214,True,True,18.0,0.2% /0.29%/,True,True,37.0,0.2% /0.3%/
53,9ffed,/dotcom87/v0.1/ONEUSDT_20220730064655_4661b,3.0,dotcom87,ONEUSDT,497,0.27,0.362,True,True,16.0,0.2% /0.12%/,True,True,26.0,0.2% /0.28%/
47,68838,/dotcom87/v0.1/CHRUSDT_20220730064655_4661b,3.0,dotcom87,CHRUSDT,503,0.268,0.255,True,True,22.0,0.2% /0.3%/,True,True,23.0,0.2% /0.3%/
50,9fac7,/dotcom87/v0.1/ENJUSDT_20220730064655_4661b,3.0,dotcom87,ENJUSDT,667,0.261,0.2,True,False,16.0,0.2% /0.28%/,True,True,26.0,0.2% /0.24%/
23,d2692,/MDCL/Update_0.2.1/MANAUSDT_0.2.1,3.0,MDCL,MANAUSDT,491,0.249,0.229,True,True,23.0,0.29% /0.15%/,True,True,20.0,0.28% /0.19%/
55,ca3cf,/dotcom87/v0.1/SKLUSDT_20220730064655_4661b,3.0,dotcom87,SKLUSDT,597,0.24,0.303,True,True,15.0,0.2% /0.24%/,True,True,23.0,0.2% /0.28%/
45,52baf,/dotcom87/v0.1/1INCHUSDT_20220730064655_4661b,3.0,dotcom87,1INCHUSDT,580,0.239,0.233,True,True,17.0,0.2% /0.27%/,True,True,21.0,0.2% /0.25%/
14,73486,/MDCL/Update_0.1/DOTUSDT_0.1,3.0,MDCL,DOTUSDT,688,0.233,0.144,True,True,15.0,0.29% /0.2%/,True,True,29.0,0.27% /0.2%/
20,57f1e,/MDCL/Update_0.2.1/DOTUSDT_0.2.1,3.0,MDCL,DOTUSDT,696,0.226,0.156,True,True,20.0,0.3% /0.19%/,True,True,24.0,0.29% /0.15%/
120,dcd89,/flyingtoaster/1m/mdcl_hardcore_scalp/EOSUSDT_20220818203915_b4260,3.0,flyingtoaster,EOSUSDT,937,0.224,0.146,True,True,14.0,0.3% /0.17%/,True,True,13.0,0.3% /0%/
134,d2ba9,/flyingtoaster/1m/mdcl_hardcore_scalp/XMRUSDT_20220818203915_b4260,3.0,flyingtoaster,XMRUSDT,911,0.223,0.193,True,True,10.0,0.3% /0.19%/,True,True,13.0,0.3% /0.16%/
130,590a6,/flyingtoaster/1m/mdcl_hardcore_scalp/TRBUSDT_20220818203915_b4260,3.0,flyingtoaster,TRBUSDT,698,0.222,0.233,True,True,14.0,0.3% /0.2%/,True,True,19.0,0.3% /0.17%/
90,a3593,/flyingtoaster/1m/audisabled/1.5/XMRUSDT_20220723093109_e541e,3.0,flyingtoaster,XMRUSDT,900,0.217,0.197,True,False,16.0,0.2% /0.47%/,True,False,18.0,0.28% /1.78%/
131,dee96,/flyingtoaster/1m/mdcl_hardcore_scalp/TRXUSDT_20220818203915_b4260,3.0,flyingtoaster,TRXUSDT,930,0.191,0.131,True,True,14.0,0.3% /0.1%/,True,True,14.0,0.3% /0%/
5,6f1ed,/MDCL/Default_TP_0.2%_17k_balance_testing/MANAUSDT_20220817045953_116a8,3.0,MDCL,MANAUSDT,507,0.187,0.136,True,True,27.0,0.2% /0.3%/,True,True,25.0,0.2% /0.3%/
3,73e94,/MDCL/Default_TP_0.2%_17k_balance_testing/FTMUSDT_20220817045953_116a8,3.0,MDCL,FTMUSDT,678,0.0953,0.117,True,True,27.0,0.2% /0.3%/,True,True,26.0,0.2% /0.3%/
93,3835d,/flyingtoaster/1m/audisabled/1.7/DOTUSDT_20220726063439_d6df6,2.0,flyingtoaster,DOTUSDT,700,0.304,0.166,True,False,13.0,0.2% /0.15%/,True,False,3.0,0.68% /0.4%/
117,b8e2f,/flyingtoaster/1m/mdcl_hardcore_scalp/DYDXUSDT_20220818203915_b4260,2.0,flyingtoaster,DYDXUSDT,326,0.23,0.464,True,True,14.0,0.3% /0.18%/,True,True,15.0,0.3% /0.17%/
