,uid,strat,symbol,n_days,h_stuck_avg_l,h_stuck_max_l,pa_distance_mean_long,l_gridspan,l_eqbal_ratio_min_long,profit_sum_long,loss_sum_long,l_ratio_loss_profit,l_adg %,total adg %,total gain %,total gain $,bkr Long
4772,845e8,/flyingtoaster/1m/5.7.0/SOLUSDT_20220715083342_969fe/config.json,MATICUSDT,638.7076388888889,2.4258558843698896,1645.3333333333333,0.09134197003947434,16.909112762637157,0.40501364946907603,12840.143760000003,0.0,0.0,0.46007862656049225,0.46007862656049225,1284.014376,12643.539792346019,1.0
1028,ae67f,/flyingtoaster/1m/audisabled/1.7/SOLUSDT_20220726144831_522de/config.json,MATICUSDT,638.7076388888889,1.9569747648836122,296.73333333333335,0.025865052767511165,16.634912152378046,0.6006377356917983,14650.850540000007,0.0,0.0,0.4599604969957273,0.4599604969957273,1465.085054000001,14421.34343788407,1.0
4601,f88ee,/flyingtoaster/1m/5.7.0/MANAUSDT_20220713182404_b9c8f/config.json,MATICUSDT,638.7076388888889,0.6367972471474466,422.1,0.02604710518270686,12.28000964978997,0.5554275220925355,14178.348520000007,0.0,0.0,0.4599342198367566,0.4599342198367566,1417.8348520000006,13548.564366742243,1.0
4547,20021,/flyingtoaster/1m/5.7.0/GMTUSDT_20220719121510_7aed7/config.json,MATICUSDT,638.7076388888889,3.9315166281952636,4950.516666666666,0.9758454329456618,14.61828118747378,0.1931521308130783,13748.00836999998,0.0,0.0,0.45957971848843054,0.45957971848843054,1374.800836999998,12997.558190717056,1.0
4764,e0a8a,/flyingtoaster/1m/5.7.0/SOLUSDT_20220713182404_b9c8f/config.json,DOGEUSDT,742.625,2.007999098693105,1911.2166666666667,0.06898252047251778,16.470027171720044,0.5927432601276202,20361.617666,0.0,0.0,0.45938992222718644,0.45938992222718644,2036.1617665999997,19983.150331872537,1.0
4142,0357d,/flyingtoaster/1m/audisabled/1.4/ENJUSDT_20220721074803_ad155/config.json,MATICUSDT,638.7076388888889,0.6194529755650745,425.6333333333333,0.02357278124671861,12.947940824379609,0.5827193511437558,15062.264930000016,0.0,0.0,0.4552773590986595,0.4552773590986595,1506.2264930000015,14019.608698874013,1.0
4223,fd8e3,/flyingtoaster/1m/audisabled/1.4/SOLUSDT_20220721074803_ad155/config.json,MATICUSDT,638.7076388888889,0.7688325475641153,905.6,0.034184399305578435,14.401567545905284,0.6956832076845545,13618.225469999996,0.0,0.0,0.44291637210636114,0.44291637210636114,1361.8225469999998,12926.792630147327,1.0
1072,57123,/krishna_nx/strat_shared_recursive/config.json,MATICUSDT,638.7069444444444,0.30532140912772715,4449.85,0.4314162568735413,0.0,0.14241747356667647,23203.24856593601,0.0,0.0,0.44035976883719197,0.44035976883719197,2320.324856593601,22667.731722976114,0.9927419210820465
4781,3d325,/flyingtoaster/1m/5.7.0/SOLUSDT_20220717071307_ad2c7/config.json,MATICUSDT,638.7076388888889,0.6327753697970416,1826.0,0.1234055265510962,14.671768706446134,0.3668381763404927,12892.672129999999,0.0,0.0,0.4346719291212282,0.4346719291212282,1289.2672129999999,12237.00306433368,1.0
5528,f0bf4,/flyingtoaster/1m/test_phase/tight_01_auenabled/MANAUSDT_20220817060640_760a3/config.json,MATICUSDT,638.7076388888889,1.0109466024753238,1125.1666666666667,0.12950071803943944,14.783312068069248,0.3671618373633465,12312.791940000005,-0.49560259728588096,-4.0251033210091e-05,0.4341858311220297,0.4341858311220297,1231.229633740272,11812.059397767043,1.0
5537,8cc48,/flyingtoaster/1m/test_phase/tight_01_auenabled/MATICUSDT_20220817060640_760a3/config.json,MATICUSDT,638.7076388888889,0.5295900270628203,905.6166666666667,0.039037013244368285,14.455023991315805,0.5618321932974089,11791.71338168276,-236.18404168273014,-0.02002966269936804,0.4338187891864827,0.4338187891864827,1155.552934000003,10812.696279066899,1.0
4556,86273,/flyingtoaster/1m/5.7.0/HNTUSDT_20220719121510_7aed7/config.json,MATICUSDT,638.7076388888889,0.7001453975213909,1825.6,0.12439441292554936,14.930057364879765,0.3657754180446981,11701.618729999991,0.0,0.0,0.43046138472822276,0.43046138472822276,1170.1618729999989,11106.660035673523,1.0
753,8d407,/flyingtoaster/1m/audisabled/1.5/GMTUSDT_20220723093109_e541e/config.json,MATICUSDT,638.7076388888889,0.9472275433067623,296.55,0.027708906933821477,17.46207727399898,0.6018661401654584,12484.054359999996,0.0,0.0,0.4288993812302489,0.4288993812302489,1248.4054359999996,11986.366082396014,1.0
852,a3593,/flyingtoaster/1m/audisabled/1.5/XMRUSDT_20220723093109_e541e/config.json,MATICUSDT,638.7076388888889,1.3129750178443969,409.85,0.03275085451208676,16.868856406837416,0.5977594515963189,11823.186220000005,0.0,0.0,0.42750757237951864,0.42750757237951864,1182.3186220000007,11448.443726982052,1.0
4214,01fa5,/flyingtoaster/1m/audisabled/1.4/SANDUSDT_20220723033310_f0eb5/config.json,MATICUSDT,638.7076388888889,0.4783580381754824,421.98333333333335,0.026168464582576476,13.019114410424859,0.7150276311617823,12157.908209999992,0.0,0.0,0.426442470154977,0.426442470154977,1215.7908209999991,11538.414792041518,1.0
5636,a8a2d,/flyingtoaster/1m/test_phase/tight_02_auenabled/MATICUSDT_20220818023409_937fa/config.json,MATICUSDT,638.7076388888889,0.47073404168202104,81.58333333333333,0.012149723030378517,12.105866557166195,0.6517067529294949,33973.13285130215,-19960.943071302132,-0.5875508496278421,0.42570781092751775,0.42570781092751775,1401.2189780000017,12239.216920294642,1.0
808,5e932,/flyingtoaster/1m/audisabled/1.5/NEARUSDT_20220723093109_e541e/config.json,MATICUSDT,638.7076388888889,2.0534471980352755,294.46666666666664,0.025826817063062474,15.802641672413248,0.6043886218292899,11659.882810000005,0.0,0.0,0.42178794579567574,0.42178794579567574,1165.9882810000006,11453.104431801026,1.0
951,d4d2b,/flyingtoaster/1m/audisabled/1.7/GMTUSDT_20220726144831_522de/config.json,MATICUSDT,638.7076388888889,1.3009406206681944,1810.0,0.11066210941167848,16.243440068990626,0.3791932705743425,11325.213441526295,0.0,0.0,0.41928261493391417,0.41928261493391417,1132.5213441526298,11099.338498594321,1.0
2695,180aa,/krishna_nx/MATICUSDT/config.json,DOGEUSDT,742.6243055555556,0.21952460719227154,269.5833333333333,0.008643979581594623,0.0,0.6672603089434274,18113.170014686446,0.0,0.0,0.4192560832579673,0.4192560832579673,1811.3170014686445,17860.022883412934,0.9916539155558485
763,fafe9,/flyingtoaster/1m/audisabled/1.5/HNTUSDT_20220723093109_e541e/config.json,DOGEUSDT,742.625,3.098035807404832,1911.4,0.05633380608221495,15.094453742439748,0.6609892049671318,15659.855390999997,0.0,0.0,0.41892205554092365,0.41892205554092365,1565.9855390999996,15462.47345264607,1.0
5655,ceb0f,/flyingtoaster/1m/test_phase/tight_02_auenabled/SOLUSDT_20220818034828_7800f/config.json,DOGEUSDT,742.625,0.5417489893309827,221.95,0.04302101370122871,14.49991685036342,0.515712041549486,18577.901895815052,-3170.498383815056,-0.17065965799557042,0.4095033653679835,0.4095033653679835,1540.7403511999994,14596.350392329412,1.0
1027,ae67f,/flyingtoaster/1m/audisabled/1.7/SOLUSDT_20220726144831_522de/config.json,DOGEUSDT,742.625,2.6931097008159566,1911.2166666666667,0.04967794486126834,16.634912152378046,0.5325084768045789,13449.212150000003,0.0,0.0,0.40211670430781254,0.40211670430781254,1344.9212150000003,13247.838501653963,1.0
4817,5d69c,/flyingtoaster/1m/5.7.0/XMRUSDT_20220717071307_ad2c7/config.json,MATICUSDT,638.7076388888889,0.5780159627953746,2021.2833333333333,0.16035704963925618,14.62338940067321,0.3309579284329313,11372.128820000002,0.0,0.0,0.39798390210756174,0.39798390210756174,1137.2128820000003,10726.311891902496,1.0
5654,ceb0f,/flyingtoaster/1m/test_phase/tight_02_auenabled/SOLUSDT_20220818034828_7800f/config.json,MATICUSDT,638.7076388888889,0.46488091627747113,104.68333333333334,0.025793075226441104,14.49991685036342,0.6544201084867602,14949.715191424088,-5437.256591424102,-0.36370302188386755,0.3960245751601553,0.3960245751601553,951.2458599999989,8780.965480966297,1.0
950,d4d2b,/flyingtoaster/1m/audisabled/1.7/GMTUSDT_20220726144831_522de/config.json,DOGEUSDT,742.625,1.6264829348421244,1911.4,0.05189763575988884,16.243440068990626,0.6292673352509531,14209.418702000003,0.0,0.0,0.3959385700061502,0.3959385700061502,1420.9418702000003,13941.27255413228,1.0
752,8d407,/flyingtoaster/1m/audisabled/1.5/GMTUSDT_20220723093109_e541e/config.json,DOGEUSDT,742.625,1.3302731751007613,1911.2166666666667,0.05367770446072624,17.46207727399898,0.524733046522707,12662.877430999994,0.0,0.0,0.39281072325732774,0.39281072325732774,1266.2877430999993,12199.621202199112,1.0
4799,61111,/flyingtoaster/1m/5.7.0/XMRUSDT_20220715083342_969fe/config.json,MATICUSDT,638.7076388888889,1.3406492332808584,1821.9166666666667,0.11704709826566968,16.5559781334142,0.37368077731495364,9301.227549999996,0.0,0.0,0.3920256071109408,0.3920256071109408,930.1227549999995,9065.036600625011,1.0
1032,ae67f,/flyingtoaster/1m/audisabled/1.7/SOLUSDT_20220726144831_522de/config.json,AVAXUSDT,667.7083333333334,2.7768151100329233,2014.0166666666667,0.053879075225716826,16.634912152378046,0.5746745578290223,9622.768809999994,0.0,0.0,0.3874832087428589,0.3874832087428589,962.2768809999994,9472.272117031018,1.0
4133,7d6d3,/flyingtoaster/1m/audisabled/1.4/DYDXUSDT_20220721074803_ad155/config.json,MATICUSDT,638.7076388888889,0.4825290648870981,690.3666666666667,0.03945190514818693,13.444796251525752,0.6602844294939142,8629.971440000003,0.0,0.0,0.3856185948078256,0.3856185948078256,862.9971440000006,8139.257801204421,1.0
5447,bf48a,/flyingtoaster/1m/test_phase/1.9test_phase/SOLUSDT_20220729213838_f8f2b/config.json,MATICUSDT,638.7076388888889,0.890960960960961,410.05,0.027941079928493425,16.74941449789858,0.5904111966850235,9170.925320000006,0.0,0.0,0.3843319490742574,0.3843319490742574,917.0925320000006,8724.838314281908,1.0
1852,8e00c,/flyingtoaster/1m/0.1.2_auenabled_longshort/OPUSDT_20220807224359_bbacc/config.json,DOGEUSDT,742.625,1.060324825986079,1875.1166666666666,0.04259101925641089,25.294000341596284,0.537261858820809,12305.530541930126,-237.8610049301275,-0.019329601768866028,0.3792928398310918,0.3792928398310918,1206.7669537,11609.765336297804,1.0
1800,89257,/flyingtoaster/1m/0.1.2_auenabled_longshort/HNTUSDT_20220805010112_a7190/config.json,MATICUSDT,638.7076388888889,0.7673700106794821,256.55,0.027271992662700924,29.76823392450737,0.6378349154464802,8864.545569999995,0.0,0.0,0.3781071480783159,0.3781071480783159,886.4545569999996,8509.912148657066,1.0
4773,845e8,/flyingtoaster/1m/5.7.0/SOLUSDT_20220715083342_969fe/config.json,DOGEUSDT,742.625,3.5904512489927476,1911.2166666666667,0.07651704844756761,16.909112762637157,0.528693373829102,9812.355835000002,0.0,0.0,0.37610040825752517,0.37610040825752517,981.2355835000002,9671.97400535548,1.0
4803,61111,/flyingtoaster/1m/5.7.0/XMRUSDT_20220715083342_969fe/config.json,AVAXUSDT,667.7083333333334,1.7038809144072302,2021.35,0.06024729792271702,16.5559781334142,0.5698965056737598,8656.153859999995,0.0,0.0,0.37572106376398773,0.37572106376398773,865.6153859999996,8434.277641286022,1.0
4448,ed5c9,/flyingtoaster/1m/5.7.0/DOTUSDT_20220715083342_969fe/config.json,MATICUSDT,638.7076388888889,1.1478085610882316,1810.0333333333333,0.10607604741213915,17.630933328579296,0.3768065511404851,9047.667169999995,0.0,0.0,0.3754487525123968,0.3754487525123968,904.7667169999995,8700.335603756886,1.0
4475,c2a97,/flyingtoaster/1m/5.7.0/DOTUSDT_20220717071307_ad2c7/config.json,MATICUSDT,638.7076388888889,0.4325333897667419,419.45,0.031955359922341296,14.176803367647327,0.5616810963749029,7880.903740000003,0.0,0.0,0.37533798649225036,0.37533798649225036,788.0903740000002,7329.487896864364,1.0
1074,57123,/krishna_nx/strat_shared_recursive/config.json,SOLUSDT,676.7076388888889,0.4103745536015094,1877.7833333333333,0.18118448389592512,0.0,0.2945783517066386,16323.615441681386,0.0,0.0,0.37467526495380965,0.37467526495380965,1632.3615441681386,15934.09136306175,0.9850248889102059
4340,89b4b,/flyingtoaster/1m/audisabled/1.8/MATICUSDT_20220729034019_65741/config.json,MATICUSDT,638.7076388888889,3.5198584003061617,1880.1333333333334,0.13401770809082958,23.72493669233377,0.3523737766002975,9231.05920470911,0.0,0.0,0.37400796687606913,0.37400796687606913,923.105920470911,9149.332218520121,1.0
766,fafe9,/flyingtoaster/1m/audisabled/1.5/HNTUSDT_20220723093109_e541e/config.json,SOLUSDT,676.7083333333334,2.6628955566486305,1806.85,0.1344497170783434,15.094453742439748,0.3950878110289415,14053.794199080628,0.0,0.0,0.3725607237817769,0.3725607237817769,1405.3794199080626,13874.567702769713,1.0
4800,61111,/flyingtoaster/1m/5.7.0/XMRUSDT_20220715083342_969fe/config.json,DOGEUSDT,742.625,1.6937185213342203,1919.0666666666666,0.04895559767944502,16.5559781334142,0.6727835731805775,11987.04014599999,0.0,0.0,0.37150943961339866,0.37150943961339866,1198.704014599999,11701.06282006653,1.0
1855,8e00c,/flyingtoaster/1m/0.1.2_auenabled_longshort/OPUSDT_20220807224359_bbacc/config.json,MATICUSDT,638.7076388888889,0.9196654267658587,743.9833333333333,0.16273135203601957,25.294000341596284,0.3509477747034262,9576.160358713252,-2084.016669366275,-0.21762549824784932,0.3700472108581413,0.3700472108581413,749.214368934698,7106.788250976187,1.0
810,5e932,/flyingtoaster/1m/audisabled/1.5/NEARUSDT_20220723093109_e541e/config.json,SOLUSDT,676.7083333333334,2.8473001402524543,318.0,0.025475327297306536,15.802641672413248,0.5179640191568579,8635.705749999996,0.0,0.0,0.3675142370683503,0.3675142370683503,863.5705749999997,8484.311093375,1.0
4550,20021,/flyingtoaster/1m/5.7.0/GMTUSDT_20220719121510_7aed7/config.json,SOLUSDT,676.7083333333334,3.5032355478861086,6098.65,1.1546992770342863,14.61828118747378,0.1727768750006376,13110.143750000014,0.0,0.0,0.36406050402635887,0.36406050402635887,1311.0143750000013,12370.370297624992,1.0
4511,593c6,/flyingtoaster/1m/5.7.0/ENJUSDT_20220713182404_b9c8f/config.json,MATICUSDT,638.7076388888889,5.3804785304785305,2001.4,0.18981914257160473,34.70311735257926,0.31880353929133437,9123.12114,0.0,0.0,0.3640447075453678,0.3640447075453678,912.3121139999998,9053.099061724006,1.0
5529,f0bf4,/flyingtoaster/1m/test_phase/tight_01_auenabled/MANAUSDT_20220817060640_760a3/config.json,DOGEUSDT,742.625,1.0712868906653843,1911.2166666666667,0.15542956846432482,14.783312068069248,0.4152249528463128,18264.085398634597,-1.2691282006545104,-6.948764052260668e-05,0.362806923870929,0.362806923870929,1826.281627043394,17571.36812573291,1.0
4341,89b4b,/flyingtoaster/1m/audisabled/1.8/MATICUSDT_20220729034019_65741/config.json,DOGEUSDT,742.625,4.332280019445795,1421.7666666666667,0.033471841268090934,23.72493669233377,0.6952581075916053,11308.067261,0.0,0.0,0.3611782953610709,0.3611782953610709,1130.8067261,11208.865457934078,1.0
885,3835d,/flyingtoaster/1m/audisabled/1.7/DOTUSDT_20220726063439_d6df6/config.json,MATICUSDT,638.7076388888889,0.6649164280963535,420.65,0.034740617058562906,13.90244281643791,0.5600074833769931,6679.887039999998,0.0,0.0,0.3589105623856719,0.3589105623856719,667.9887039999998,6301.006517264464,1.0
1668,b4483,/flyingtoaster/1m/0.1.2_auenabled_longshort/ALGOUSDT_20220807030728_4dae9/config.json,MATICUSDT,638.7076388888889,0.7946183885404248,261.18333333333334,0.025416820073996222,25.627693887355807,0.6064913300152752,7880.512279980473,-156.6684999804729,-0.01988049690354154,0.3571840126327483,0.3571840126327483,772.384378,7384.391507012193,1.0
851,a3593,/flyingtoaster/1m/audisabled/1.5/XMRUSDT_20220723093109_e541e/config.json,DOGEUSDT,742.625,1.898689677213167,1885.9666666666667,0.04684649774561976,16.868856406837416,0.5094377860392252,10041.288736999995,0.0,0.0,0.35672618138990625,0.35672618138990625,1004.1288736999995,9746.355960592686,1.0
5573,b985e,/flyingtoaster/1m/test_phase/tight_02_auenabled/CHZUSDT_20220818034828_7800f/config.json,MATICUSDT,638.7076388888889,0.736616210155374,127.7,0.013589994373213673,17.10225589449823,0.7713406809286742,10765.450191274707,-2202.9998912747023,-0.20463611387661357,0.3563135008055887,0.3563135008055887,856.2450300000005,7926.05252008885,1.0
4782,3d325,/flyingtoaster/1m/5.7.0/SOLUSDT_20220717071307_ad2c7/config.json,DOGEUSDT,742.625,0.7723608944357774,2094.75,0.15956285633835576,14.671768706446134,0.39514149673141535,19323.778661999993,0.0,0.0,0.3546562931068899,0.3546562931068899,1932.3778662,18425.04891062552,1.0
4826,b4515,/flyingtoaster/1m/5.7.0/XRPUSDT_20220719121510_7aed7/config.json,MATICUSDT,638.7076388888889,0.909893947488178,1825.2166666666667,0.12283527374967555,15.0,0.36797455615211794,7404.778000000005,0.0,0.0,0.35317441703134916,0.35317441703134916,740.4778000000006,7012.6289998205575,1.0
5600,86bd0,/flyingtoaster/1m/test_phase/tight_02_auenabled/DOTUSDT_20220818034828_7800f/config.json,MATICUSDT,638.7076388888889,0.5358847520829692,691.4833333333333,0.07422673458060931,15.249231995841003,0.4664952914149868,9338.601815779664,-2501.321705779673,-0.267847559530071,0.35216684280395105,0.35216684280395105,683.7280109999991,6312.200291693676,1.0
4656,d10ea,/flyingtoaster/1m/5.7.0/MATICUSDT_20220713182404_b9c8f/config.json,DOGEUSDT,742.625,3.9703720204945423,1767.4833333333333,0.034369289597701594,23.884159033378918,0.7083793857275269,11189.773019000004,0.0,0.0,0.35182259719319464,0.35182259719319464,1118.9773019000004,11089.789713619906,1.0
863,af59b,/flyingtoaster/1m/audisabled/1.5/XRPUSDT_20220723093109_e541e/config.json,MATICUSDT,638.7076388888889,3.1935381944444443,402.4166666666667,0.03135439374322088,25.640027417218874,0.6452074770269652,6902.62462,0.0,0.0,0.3494889539554835,0.3494889539554835,690.2624619999999,6832.679365482012,1.0
4638,41655,/flyingtoaster/1m/5.7.0/MANAUSDT_20220717071307_ad2c7/config.json,DOGEUSDT,742.625,0.635333119452465,2094.7166666666667,0.14310385906709552,14.410430540124153,0.3961952458009183,19035.911806000007,0.0,0.0,0.34929896543797084,0.34929896543797084,1903.5911806000008,18082.432458292693,1.0
5915,ca119,/flyingtoaster/1s/testing/0.1.6_40%grid_1sdata_auenabled_longshort_testphase/MATICUSDT_20220903234114_c3309/config.json,MATICUSDT,638.7076388888889,35.4018090839107,1842.8333333333333,0.04265912361402769,46.57965838317435,0.7121043835986179,7238.442889999998,0.0,0.0,0.3489374513571585,0.3489374513571585,723.8442889999999,7213.9422419089915,1.0
807,5e932,/flyingtoaster/1m/audisabled/1.5/NEARUSDT_20220723093109_e541e/config.json,DOGEUSDT,742.625,3.001515661839003,1911.4,0.053657435700345826,15.802641672413248,0.69396775055718,9546.281052000013,0.0,0.0,0.3489272010821372,0.3489272010821372,954.6281052000014,9387.084075900208,1.0
4224,fd8e3,/flyingtoaster/1m/audisabled/1.4/SOLUSDT_20220721074803_ad155/config.json,DOGEUSDT,742.625,0.8737192999656846,2021.2666666666667,0.13237407925385875,14.401567545905284,0.42056930008501014,18123.644358999994,0.0,0.0,0.3482097662535277,0.3482097662535277,1812.3644358999989,17280.076498456147,1.0
1069,57123,/krishna_nx/strat_shared_recursive/config.json,DOTUSDT,699.7076388888889,0.4953244059031157,2796.7833333333333,0.15907019134321315,0.0,0.28032216665680326,6034.685265899129,0.0,0.0,0.34730387758819864,0.34730387758819864,603.4685265899129,5888.028705169031,0.9934051645002123
5637,a8a2d,/flyingtoaster/1m/test_phase/tight_02_auenabled/MATICUSDT_20220818023409_937fa/config.json,DOGEUSDT,742.625,0.5160403034338988,203.51666666666668,0.015761207482047707,12.105866557166195,0.5187730255662145,21446.840777422596,-11351.313053422604,-0.5292766972640697,0.34668919199995013,0.34668919199995013,1009.5527723999995,9101.022211276837,1.0
5520,6cb01,/flyingtoaster/1m/test_phase/tight_01_auenabled/ENJUSDT_20220817060640_760a3/config.json,DOGEUSDT,742.625,0.7768382513184849,587.1666666666666,0.036374111815218546,13.5558581667688,0.6481413611468468,16073.969490342035,-6206.879215342025,-0.3861447677296761,0.34488085410597946,0.34488085410597946,986.7090275000012,9164.935444087838,1.0
4196,ff6f8,/flyingtoaster/1m/audisabled/1.4/MATICUSDT_20220721074803_ad155/config.json,MATICUSDT,638.7076388888889,0.4962763316929984,421.3833333333333,0.02264196887335405,13.001697033579095,0.716737322314087,7442.75199999998,0.0,0.0,0.34428867446145756,0.34428867446145756,744.275199999998,6890.277069080036,1.0
4226,fd8e3,/flyingtoaster/1m/audisabled/1.4/SOLUSDT_20220721074803_ad155/config.json,SOLUSDT,676.7083333333334,1.1909510889491823,1386.3666666666666,0.03841356475083792,14.401567545905284,0.5834118983140423,9715.710650000008,0.0,0.0,0.34309512274588666,0.34309512274588666,971.5710650000009,9223.86977151529,1.0
4818,5d69c,/flyingtoaster/1m/5.7.0/XMRUSDT_20220717071307_ad2c7/config.json,DOGEUSDT,742.625,0.8694146341463415,1739.4333333333334,0.10777516684780333,14.62338940067321,0.5271340445462926,11791.848351549905,0.0,0.0,0.34242690656853364,0.34242690656853364,1179.1848351549907,11197.524285747753,1.0
5987,f2765,/flyingtoaster/1s/testing/recursive_01_test/MATICUSDT_20220903063921_12718/config.json,MATICUSDT,638.7069444444444,27.471266427718042,1567.8166666666666,0.023531757376562,0.0,0.6442807086503063,6407.30356,0.0,0.0,0.34081840720960993,0.34081840720960993,640.7303559999999,6373.475033235999,1.0
1076,57123,/krishna_nx/strat_shared_recursive/config.json,AVAXUSDT,667.7076388888889,0.4546997512508394,2232.85,0.44279189866212876,0.0,0.21667879496646575,11877.512052890364,0.0,0.0,0.34034884366508006,0.34034884366508006,1187.7512052890365,11585.136658554171,0.9948129235858634
4452,ed5c9,/flyingtoaster/1m/5.7.0/DOTUSDT_20220715083342_969fe/config.json,AVAXUSDT,667.7083333333334,1.7286947141316074,2021.35,0.06084779549505926,17.630933328579296,0.5710352931130254,6734.886819999997,0.0,0.0,0.3387330388641837,0.3387330388641837,673.4886819999998,6473.770406381979,1.0
1061,d52e0,/flyingtoaster/1m/audisabled/1.7/XRPUSDT_20220726144831_522de/config.json,MATICUSDT,638.7076388888889,3.1915434797695883,410.31666666666666,0.02981637944356282,25.42254705598118,0.6438371286522236,6307.669179999995,0.0,0.0,0.33805609027493944,0.33805609027493944,630.7669179999995,6245.302215498004,1.0
5519,6cb01,/flyingtoaster/1m/test_phase/tight_01_auenabled/ENJUSDT_20220817060640_760a3/config.json,MATICUSDT,638.7076388888889,0.7060793797021342,55.7,0.01950424656535095,13.5558581667688,0.6131712557064095,13926.399162363638,-7117.832582363624,-0.5111035881837787,0.33797710641275786,0.33797710641275786,680.8566580000014,6134.557330632913,1.0
4169,301f1,/flyingtoaster/1m/audisabled/1.4/HNTUSDT_20220721074803_ad155/config.json,MATICUSDT,638.7076388888889,0.7303689409821486,1825.2166666666667,0.14106921646411819,14.841056353143548,0.39912071855213804,6132.353730000005,0.0,0.0,0.3377894784555448,0.3377894784555448,613.2353730000007,5718.16224096299,1.0
4646,d641a,/flyingtoaster/1m/5.7.0/MATICUSDT_20220713075744_02a71/config.json,MATICUSDT,638.7076388888889,2.764968133718134,419.5,0.028239274880606343,22.507356651436787,0.7026446829286624,6690.660639999998,0.0,0.0,0.3376102788836511,0.3376102788836511,669.0660639999999,6623.652923883994,1.0
643,dfc6a,/flyingtoaster/1m/0.1_auenabled_short/SANDUSDT_20220731004348_49308/config.json,MATICUSDT,638.7076388888889,0.6879227811934359,351.6666666666667,0.03417413227168422,32.31014061293326,0.6607673680745728,6858.349249999988,0.0,0.0,0.33747326516541304,0.33747326516541304,685.8349249999989,6543.272335365033,1.0
4655,d10ea,/flyingtoaster/1m/5.7.0/MATICUSDT_20220713182404_b9c8f/config.json,MATICUSDT,638.7076388888889,3.4791155999394765,1880.9333333333334,0.14008432509951654,23.884159033378918,0.3435310949380341,7460.727547947121,0.0,0.0,0.3371290781879697,0.3371290781879697,746.072754794712,7393.784344480098,1.0
