+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | TRXUSDT   |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.1%      |
| Final balance               | 1462.11   |
| Final equity                | 1461.92   |
| Net PNL + fees              | 462.11    |
| Total gain                  | 48.21%    |
| Average daily gain          | 0.0696%   |
| DG mean std ratio           | 0.09294   |
| Price action distance mean  | 0.0152041 |
| Price action distance std   | 0.0178507 |
| Price action distance max   | 0.715781  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.722     |
| Equity/balance ratio std    | 0.006082  |
| No. fills                   | 13691     |
| No. entries                 | 7415      |
| No. closes                  | 6276      |
| No. initial entries         | 6158      |
| No. reentries               | 1257      |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 14        |
| No. normal closes           | 6262      |
| Average n fills per day     | 24.1      |
| Mean hours stuck            | 1.00132   |
| Max hours stuck             | 188.417   |
| PNL sum                     | 482.1     |
| Profit sum                  | 482.4     |
| Loss sum                    | -0.2672   |
| Fee sum                     | -20.0     |
| Biggest pos size            | 14566.0   |
| Biggest pos cost            | 828.8     |
| Volume quote                | 200040.0  |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.0218%   |
| Final balance               | 1042.2    |
| Final equity                | 1042.19   |
| Net PNL + fees              | 42.1983   |
| Total gain                  | 4.76%     |
| Average daily gain          | 0.0492%   |
| DG mean std ratio           | 0.01694   |
| Price action distance mean  | 0.139807  |
| Price action distance std   | 0.166026  |
| Price action distance max   | 0.617301  |
| Closest bankruptcy          | 53.07%    |
| Lowest equity/balance ratio | 0.4623    |
| Equity/balance ratio std    | 0.1001    |
| No. fills                   | 10038     |
| No. entries                 | 6050      |
| No. closes                  | 3988      |
| No. initial entries         | 3227      |
| No. reentries               | 2812      |
| No. unstuck entries         | 11        |
| No. unstuck closes          | 645       |
| No. normal closes           | 3343      |
| Average n fills per day     | 17.7      |
| Mean hours stuck            | 1.38635   |
| Max hours stuck             | 1085.7    |
| PNL sum                     | 47.6      |
| Profit sum                  | 135.6     |
| Loss sum                    | -87.99    |
| Fee sum                     | -5.404    |
| Biggest pos size            | 9694.0    |
| Biggest pos cost            | 348.6     |
| Volume quote                | 54042.5   |
+-----------------------------+-----------+
