+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | UNIUSDT   |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.121%    |
| Final balance               | 1408.47   |
| Final equity                | 1408.17   |
| Net PNL + fees              | 408.475   |
| Total gain                  | 41.28%    |
| Average daily gain          | 0.0682%   |
| DG mean std ratio           | 0.05374   |
| Price action distance mean  | 0.0364113 |
| Price action distance std   | 0.0476018 |
| Price action distance max   | 0.990907  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.751     |
| Equity/balance ratio std    | 0.01424   |
| No. fills                   | 3611      |
| No. entries                 | 1341      |
| No. closes                  | 2270      |
| No. initial entries         | 947       |
| No. reentries               | 311       |
| No. unstuck entries         | 83        |
| No. unstuck closes          | 39        |
| No. normal closes           | 2231      |
| Average n fills per day     | 6.36      |
| Mean hours stuck            | 4.3875    |
| Max hours stuck             | 426.75    |
| PNL sum                     | 412.8     |
| Profit sum                  | 780.3     |
| Loss sum                    | -367.5    |
| Fee sum                     | -4.324    |
| Biggest pos size            | 191.0     |
| Biggest pos cost            | 786.6     |
| Volume quote                | 43241.7   |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | -0.102%   |
| Final balance               | 748.777   |
| Final equity                | 748.932   |
| Net PNL + fees              | -251.223  |
| Total gain                  | -24.27%   |
| Average daily gain          | -0.0296%  |
| DG mean std ratio           | -0.01468  |
| Price action distance mean  | 0.035634  |
| Price action distance std   | 0.0396    |
| Price action distance max   | 0.326189  |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.7579    |
| Equity/balance ratio std    | 0.02519   |
| No. fills                   | 5265      |
| No. entries                 | 1246      |
| No. closes                  | 4019      |
| No. initial entries         | 828       |
| No. reentries               | 236       |
| No. unstuck entries         | 182       |
| No. unstuck closes          | 107       |
| No. normal closes           | 3912      |
| Average n fills per day     | 9.27      |
| Mean hours stuck            | 5.04514   |
| Max hours stuck             | 179.917   |
| PNL sum                     | -242.7    |
| Profit sum                  | 879.2     |
| Loss sum                    | -1122.0   |
| Fee sum                     | -8.545    |
| Biggest pos size            | 111.3     |
| Biggest pos cost            | 538.2     |
| Volume quote                | 85451.4   |
+-----------------------------+-----------+
