+-----------------------------------------+
|                 Summary                 |
+-----------------------------+-----------+
| Metric                      | Value     |
+-----------------------------+-----------+
| Exchange                    | bybit     |
| Market type                 | futures   |
| Symbol                      | LTCUSDT   |
| No. days                    | 567.999   |
| Starting balance            | 1000.0    |
|                             |           |
| Long                        | True      |
| ADG realized per exposure   | 0.0779%   |
| Final balance               | 1247.63   |
| Final equity                | 1247.43   |
| Net PNL + fees              | 247.634   |
| Total gain                  | 25.1%     |
| Average daily gain          | 0.0457%   |
| DG mean std ratio           | 0.03915   |
| Price action distance mean  | 0.131279  |
| Price action distance std   | 0.222693  |
| Price action distance max   | 1.16534   |
| Closest bankruptcy          | 100.0%    |
| Lowest equity/balance ratio | 0.74      |
| Equity/balance ratio std    | 0.06189   |
| No. fills                   | 1497      |
| No. entries                 | 812       |
| No. closes                  | 685       |
| No. initial entries         | 576       |
| No. reentries               | 236       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 685       |
| Average n fills per day     | 2.64      |
| Mean hours stuck            | 9.64753   |
| Max hours stuck             | 2616.65   |
| PNL sum                     | 251.0     |
| Profit sum                  | 251.0     |
| Loss sum                    | 0.0       |
| Fee sum                     | -3.391    |
| Biggest pos size            | 14.1      |
| Biggest pos cost            | 627.1     |
| Volume quote                | 33906.7   |
|                             |           |
| Short                       | True      |
| ADG realized per exposure   | 0.116%    |
| Final balance               | 1390.92   |
| Final equity                | 1389.95   |
| Net PNL + fees              | 390.919   |
| Total gain                  | 39.43%    |
| Average daily gain          | 0.0734%   |
| DG mean std ratio           | 0.04112   |
| Price action distance mean  | 0.0575126 |
| Price action distance std   | 0.0607059 |
| Price action distance max   | 0.386928  |
| Closest bankruptcy          | 83.22%    |
| Lowest equity/balance ratio | 0.6826    |
| Equity/balance ratio std    | 0.04081   |
| No. fills                   | 1646      |
| No. entries                 | 986       |
| No. closes                  | 660       |
| No. initial entries         | 490       |
| No. reentries               | 496       |
| No. unstuck entries         | 0         |
| No. unstuck closes          | 0         |
| No. normal closes           | 660       |
| Average n fills per day     | 2.9       |
| Mean hours stuck            | 9.04576   |
| Max hours stuck             | 1160.98   |
| PNL sum                     | 394.3     |
| Profit sum                  | 394.3     |
| Loss sum                    | 0.0       |
| Fee sum                     | -3.413    |
| Biggest pos size            | 4.4       |
| Biggest pos cost            | 667.2     |
| Volume quote                | 34134.2   |
+-----------------------------+-----------+
